"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
24741,"Insurance contract liabilities","Valuation of Insurance Reserves",500501,12/25/22,02/22/23,1,"PricewaterhouseCoopers LLP",,,,Tampa,FL,FLORIDA,"US Southeast",10-K,2023-02-22,,"Bloomin' Brands, Inc.",1546417,"=""BLMN""","2202 NORTH WEST SHORE BOULEVARD","SUITE 500",TAMPA,FL,FLORIDA,"US Southeast",,,"=""5812""","Eating and Drinking Places",722110,"Full-Service Restaurants",34,20,12/31/22,"1,764,447,488",12/25/22,"4,009,250,000","101,907,000","-449,989,000","3,320,425,000"
27621,Leases,"Adoption of ASU 2016-02, Leases (Topic 842)",505370,12/31/22,03/16/23,2,"Ernst & Young LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-03-16,Yes,"Blue Apron Holdings, Inc.",1701114,"=""APRN""","28 LIBERTY STREET",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""5961""","Catalog and Mail-Order Houses",424490,"Other Grocery and Related Products Merchant Wholesalers",34,1,12/31/22,"43,908,612",12/31/22,"458,467,000","-109,733,000",,"171,142,000"
24640,"Other investments","Fair value of investments",500274,12/31/22,02/22/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-02-22,,"Blue Owl Capital Corp",1655888,"=""OBDC""","399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,12,12/31/22,"4,533,105,664",12/31/22,"894,465,000","466,355,000",,"13,584,853,000"
26740,"Other investments","Fair value of investments",503291,12/31/22,03/03/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-03-06,,"Blue Owl Capital Corp II",1655887,,"399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"218,243,000","101,473,000","1,296,261,000","2,326,450,000"
25633,"Business combinations","Evaluation of the fair value of certain acquired intangible assets",501641,12/31/22,02/27/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-02-27,,"BLUE OWL CAPITAL INC.",1823945,"=""OWL""","399 PARK AVENUE, 37TH FLOOR",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""6282""","Investment Advice",523930,"Investment Advice",34,11,12/31/22,"4,718,392,320",12/31/22,"1,369,722,000","-9,289,000","-5,005,883,000","8,893,075,000"
27185,"Other investments","Fair value of investments",504581,12/31/22,03/10/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-03-10,,"Blue Owl Credit Income Corp.",1812554,,"399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"670,185,000","346,851,000","5,249,753,000","11,036,362,000"
30598,"Other investments","Fair value of investments",514382,12/31/22,03/10/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",486BPOS,2023-07-06,,"Blue Owl Credit Income Corp.",1812554,,"399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"670,185,000","346,851,000","5,249,753,000","11,036,362,000"
31243,"Other investments","Fair value of investments",517397,12/31/22,03/10/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",N-2,2023-09-25,,"Blue Owl Credit Income Corp.",1812554,,"399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"670,185,000","346,851,000","5,249,753,000","11,036,362,000"
31923,"Other investments","Fair value of investments",521146,12/31/22,03/10/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",N-2,2023-12-13,,"Blue Owl Credit Income Corp.",1812554,,"399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"670,185,000","346,851,000","5,249,753,000","11,036,362,000"
26907,"Other investments","Fair value of investments",503780,12/31/22,03/08/23,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2023-03-08,,"Blue Owl Technology Finance Corp.",1747777,"=""OTF""","399 PARK AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,,,525990,"Other Financial Vehicles",34,,,,12/31/22,"494,845,000","273,243,000","3,387,365,000","6,663,369,000"
28209,"Research and development expenses","Accrued Clinical and Contract Research Organization Costs and Manufacturing Costs",506702,12/31/22,03/29/23,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-03-29,Yes,"bluebird bio, Inc.",1293971,,"455 GRAND UNION BOULEVARD",,SOMERVILLE,MA,MASSACHUSETTS,"US New England",,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,7,12/31/22,"573,827,136",12/31/22,"3,597,000","-230,342,000","185,829,000","554,902,000"
27230,"Allowance for credit losses","Allowance for Loan Losses",504647,12/31/22,03/13/23,2,"Ernst & Young LLP",,,,"Boca Raton",FL,FLORIDA,"US Southeast",10-K,2023-03-13,,"Bluegreen Vacations Holding Corp",315858,,"401 EAST LAS OLAS BLVD","SUITE 800","FORT LAUDERDALE",FL,FLORIDA,"US Southeast",,,"=""6500""","Real Estate",522120,"Savings Institutions",34,25,12/31/22,"303,659,008",12/31/22,"745,029,000","64,385,000","110,367,000","1,398,385,000"
24486,"Pension and other post-employment benefits","Valuation of the Pension Benefit Obligation",500075,12/31/22,02/21/23,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2023-02-21,,"BlueLinx Holdings Inc.",1301787,"=""BXC""","1950 SPECTRUM CIRCLE","SUITE 300",MARIETTA,GA,GEORGIA,"US Southeast",,,"=""5031""","Lumber, Plywood, Millwork, and Wood Panels",444190,"Other Building Material Dealers",34,71,12/31/22,"643,446,144",12/31/22,"4,450,214,000","296,176,000","499,668,000","1,490,042,000"
24170,"Research and development expenses","Accrued Clinical Trial Expenses",499719,12/31/22,02/16/23,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-16,,"Blueprint Medicines Corp",1597264,,"45 SIDNEY STREET",,CAMBRIDGE,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,44,12/31/22,"2,626,800,128",12/31/22,"204,036,000","-557,517,000",,"1,349,902,000"
24171,"Shareholder valuation","IDRx Inc. License and Stock Purchase Agreement",499719,12/31/22,02/16/23,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-16,,"Blueprint Medicines Corp",1597264,,"45 SIDNEY STREET",,CAMBRIDGE,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,44,12/31/22,"2,626,800,128",12/31/22,"204,036,000","-557,517,000",,"1,349,902,000"
23640,Goodwill,"Goodwill — Refer to Notes 2 and 8 to the financial statements",498752,12/31/22,02/07/23,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2023-02-07,,"Boardwalk Pipeline Partners, LP",1336047,,"9 GREENWAY PLAZA, SUITE 2800",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""4922""","Natural Gas Transmission",486210,"Pipeline Transportation of Natural Gas",34,,,,12/31/22,"1,432,000,000","342,200,000","5,464,800,000","9,569,900,000"
23519,"Revenue from customer contracts","Cost Estimates for Fixed-Price Development Contracts — Refer to Notes 1 and 13 to the financial statements",498214,12/31/22,01/27/23,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2023-01-27,,"BOEING CO",12927,"=""BA""","100 N RIVERSIDE PLZ",,CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""3721""",Aircraft,336411,"Aircraft Manufacturing",34,190,12/31/22,"113,834,876,928",12/31/22,"66,608,000,000","-4,935,000,000","-26,251,000,000","137,100,000,000"
23520,"Revenue from customer contracts","Program Accounting Estimates for the 777X Program — Refer to Notes 1, 7, and 22 to the financial statements",498214,12/31/22,01/27/23,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2023-01-27,,"BOEING CO",12927,"=""BA""","100 N RIVERSIDE PLZ",,CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""3721""",Aircraft,336411,"Aircraft Manufacturing",34,190,12/31/22,"113,834,876,928",12/31/22,"66,608,000,000","-4,935,000,000","-26,251,000,000","137,100,000,000"
23521,"Revenue from customer contracts","Program Accounting Revenue Estimates for the 787 Program — Refer to Notes 1, 7, and 22 to the financial statements",498214,12/31/22,01/27/23,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2023-01-27,,"BOEING CO",12927,"=""BA""","100 N RIVERSIDE PLZ",,CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""3721""",Aircraft,336411,"Aircraft Manufacturing",34,190,12/31/22,"113,834,876,928",12/31/22,"66,608,000,000","-4,935,000,000","-26,251,000,000","137,100,000,000"
24522,"Sales return and allowances","Customer rebates payable for engineered wood products",500082,12/31/22,02/21/23,4,"KPMG LLP",,,,Boise,ID,IDAHO,"US West",10-K,2023-02-21,,"BOISE CASCADE Co",1328581,"=""BCC""","1111 WEST JEFFERSON STREET, SUITE 300","P. O. BOX 50",BOISE,ID,IDAHO,"US West",,,"=""5030""","Wholesale-Lumber & Other Construction Materials",321999,"All Other Miscellaneous Wood Product Manufacturing",34,69,12/31/22,"2,709,718,272",12/31/22,"8,387,307,000","857,658,000","1,758,584,000","3,240,514,000"
26280,"Allowance for credit losses","Allowance for credit losses",502601,12/31/22,03/01/23,2,"Ernst & Young LLP",,,,Tulsa,OK,OKLAHOMA,"US Southwest",10-K,2023-03-01,,"BOK FINANCIAL CORP",875357,"=""BOKF""","BANK OF OKLAHOMA TOWER","BOSTON AVENUE AT SECOND STREET",TULSA,OK,OKLAHOMA,"US Southwest",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,104,12/31/22,"6,949,636,608",12/31/22,"1,824,637,000","520,273,000","3,561,769,000","47,790,642,000"
24813,"Other revenue","Total Revenues - Refer to Notes 2 and 3 to the financial statements",500568,12/31/22,02/23/23,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2023-02-23,,"Booking Holdings Inc.",1075531,"=""BKNG""","800 CONNECTICUT AVE",,NORWALK,CT,CONNECTICUT,"US New England",,,"=""4700""","Transportation Services",561510,"Travel Agencies",34,"2,015",12/31/22,"76,304,482,304",12/31/22,"17,090,000,000","3,058,000,000","-1,854,000,000","25,361,000,000"
24814,Goodwill,"Goodwill - Refer to Notes 2 and 11 to the financial statements",500568,12/31/22,02/23/23,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2023-02-23,,"Booking Holdings Inc.",1075531,"=""BKNG""","800 CONNECTICUT AVE",,NORWALK,CT,CONNECTICUT,"US New England",,,"=""4700""","Transportation Services",561510,"Travel Agencies",34,"2,015",12/31/22,"76,304,482,304",12/31/22,"17,090,000,000","3,058,000,000","-1,854,000,000","25,361,000,000"
24815,"Other contingent liabilities","Commitments and Contingencies - Tax Matters - Refer to Note 16 to the financial statements",500568,12/31/22,02/23/23,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2023-02-23,,"Booking Holdings Inc.",1075531,"=""BKNG""","800 CONNECTICUT AVE",,NORWALK,CT,CONNECTICUT,"US New England",,,"=""4700""","Transportation Services",561510,"Travel Agencies",34,"2,015",12/31/22,"76,304,482,304",12/31/22,"17,090,000,000","3,058,000,000","-1,854,000,000","25,361,000,000"
21082,Inventory,"Inventories – Refer to Note 2 to the financial statements",486857,03/26/22,05/11/22,3,"Deloitte & Touche LLP",,,,"Costa Mesa",CA,CALIFORNIA,"US West",10-K,2022-05-12,,"Boot Barn Holdings, Inc.",1610250,"=""BOOT""","17100 LAGUNA CANYON ROAD",,IRVINE,CA,CALIFORNIA,"US West",,,"=""5661""","Shoe Stores",448210,"Shoe Stores",34,95,03/31/22,"2,813,841,152",03/26/22,"1,488,256,000","192,450,000","341,361,000","1,199,855,000"
21221,"Revenue from customer contracts","Revenue recognition related to the cost-based input method and variable consideration",487241,03/31/22,05/20/22,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2022-05-20,,"Booz Allen Hamilton Holding Corp",1443646,"=""BAH""","8283 GREENSBORO DRIVE",,MCLEAN,VA,VIRGINIA,"US Mid Atlantic",,,"=""8742""","Management Consulting Services",541611,"Administrative Management and General Management Consulting Services",34,88,03/31/22,"11,646,209,024",03/31/22,"8,363,700,000","466,740,000","-1,622,543,000","6,025,575,000"
21222,"Other contingent liabilities","Government Contracting Matters - Provision for Claimed Indirect Costs",487241,03/31/22,05/20/22,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2022-05-20,,"Booz Allen Hamilton Holding Corp",1443646,"=""BAH""","8283 GREENSBORO DRIVE",,MCLEAN,VA,VIRGINIA,"US Mid Atlantic",,,"=""8742""","Management Consulting Services",541611,"Administrative Management and General Management Consulting Services",34,88,03/31/22,"11,646,209,024",03/31/22,"8,363,700,000","466,740,000","-1,622,543,000","6,025,575,000"
21223,"Uncertain tax positions","Unrecognized Tax Benefits",487241,03/31/22,05/20/22,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2022-05-20,,"Booz Allen Hamilton Holding Corp",1443646,"=""BAH""","8283 GREENSBORO DRIVE",,MCLEAN,VA,VIRGINIA,"US Mid Atlantic",,,"=""8742""","Management Consulting Services",541611,"Administrative Management and General Management Consulting Services",34,88,03/31/22,"11,646,209,024",03/31/22,"8,363,700,000","466,740,000","-1,622,543,000","6,025,575,000"
21224,"Business combinations","Valuation of acquired intangible assets",487241,03/31/22,05/20/22,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2022-05-20,,"Booz Allen Hamilton Holding Corp",1443646,"=""BAH""","8283 GREENSBORO DRIVE",,MCLEAN,VA,VIRGINIA,"US Mid Atlantic",,,"=""8742""","Management Consulting Services",541611,"Administrative Management and General Management Consulting Services",34,88,03/31/22,"11,646,209,024",03/31/22,"8,363,700,000","466,740,000","-1,622,543,000","6,025,575,000"
23750,Goodwill,"Goodwill Impairment Analysis for the Reporting Unit Containing the Goodwill from the Company’s 2021 Acquisition of Akasol AG",498970,12/31/22,02/09/23,1,"PricewaterhouseCoopers LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2023-02-09,,"BORGWARNER INC",908255,"=""BWA""","3850 HAMLIN RD.",,"AUBURN HILLS",MI,MICHIGAN,"US Midwest",,,"=""3714""","Motor Vehicle Parts and Accessories",336399,"All Other Motor Vehicle Parts Manufacturing",34,40,12/31/22,"9,423,419,392",12/31/22,"15,801,000,000","944,000,000","2,776,000,000","16,994,000,000"
23751,"Other income taxes","Worldwide Provision for Income Taxes",498970,12/31/22,02/09/23,1,"PricewaterhouseCoopers LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2023-02-09,,"BORGWARNER INC",908255,"=""BWA""","3850 HAMLIN RD.",,"AUBURN HILLS",MI,MICHIGAN,"US Midwest",,,"=""3714""","Motor Vehicle Parts and Accessories",336399,"All Other Motor Vehicle Parts Manufacturing",34,40,12/31/22,"9,423,419,392",12/31/22,"15,801,000,000","944,000,000","2,776,000,000","16,994,000,000"
24705,"Other intangible assets","Dogfish Head Trademark Intangible — Refer to Notes B, I, and O to the financial statements",500390,12/31/22,02/22/23,3,"Deloitte & Touche LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-22,,"BOSTON BEER CO INC",949870,"=""SAM""","ONE DESIGN CENTER PLACE","SUITE 850",BOSTON,MA,MASSACHUSETTS,"US New England",,,"=""2082""","Malt Beverages",312120,Breweries,34,330,12/31/22,"3,373,628,672",12/31/22,"2,090,334,000","67,263,000","879,696,000","1,420,773,000"
27971,"Business combinations","Evaluating the fair value of the Customer Relationship Intangible Assets acquired in the InfoWest Inc and Go Fiber, LLC Acquisition ",506185,12/31/22,03/24/23,4,"KPMG LLP",,,,Omaha,NE,NEBRASKA,"US Midwest",10-K,2023-03-24,,"BOSTON OMAHA Corp",1494582,"=""BOC""","1601 DODGE STREET","SUITE 3300",OMAHA,NE,NEBRASKA,"US Midwest",,,"=""6510""","Real Estate Operators (No Developers) & Lessors",531210,"Offices of Real Estate Agents and Brokers",34,27,12/31/22,"759,243,264",12/31/22,"81,234,194","7,139,548","245,298,111","657,581,223"
27972,"Insurance contract liabilities","Estimated reserves for losses and loss adjustment expenses (LAE)",506185,12/31/22,03/24/23,4,"KPMG LLP",,,,Omaha,NE,NEBRASKA,"US Midwest",10-K,2023-03-24,,"BOSTON OMAHA Corp",1494582,"=""BOC""","1601 DODGE STREET","SUITE 3300",OMAHA,NE,NEBRASKA,"US Midwest",,,"=""6510""","Real Estate Operators (No Developers) & Lessors",531210,"Offices of Real Estate Agents and Brokers",34,27,12/31/22,"759,243,264",12/31/22,"81,234,194","7,139,548","245,298,111","657,581,223"
25700,"Long-lived assets","Assessment of Impairment Indicators of Long-Lived Assets and Investments in Unconsolidated Joint Ventures",501539,12/31/22,02/27/23,1,"PricewaterhouseCoopers LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-27,,"BOSTON PROPERTIES LTD PARTNERSHIP",1043121,,"800 BOYLSTON STREET","SUITE 1900",BOSTON,MA,MASSACHUSETTS,"US New England",1037540,"BXP, Inc.","=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/22,"3,108,581,000","957,265,000",,"23,957,763,000"
25701,"Property, plant and equipment","Purchase Price Allocation for Long-Lived Asset Property Acquisitions",501539,12/31/22,02/27/23,1,"PricewaterhouseCoopers LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-27,,"BOSTON PROPERTIES LTD PARTNERSHIP",1043121,,"800 BOYLSTON STREET","SUITE 1900",BOSTON,MA,MASSACHUSETTS,"US New England",1037540,"BXP, Inc.","=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/22,"3,108,581,000","957,265,000",,"23,957,763,000"
25062,"Business combinations","Business Combinations",500853,12/31/22,02/23/23,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2023-02-23,,"BOSTON SCIENTIFIC CORP",885725,"=""BSX""","300 BOSTON SCIENTIFIC WAY",,MARLBOROUGH,MA,MASSACHUSETTS,"US New England",,,"=""3841""","Surgical and Medical Instruments and Apparatus",339112,"Surgical and Medical Instrument Manufacturing",34,46,12/31/22,"66,320,834,560",12/31/22,"12,682,000,000","696,000,000","-1,249,000,000","32,470,000,000"
18707,"Revenue from customer contracts","Revenue recognition – evaluation of contract terms and conditions",479712,01/31/22,03/16/22,2,"Ernst & Young LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2022-03-16,,"BOX INC",1372612,"=""BOX""","900 JEFFERSON AVE",,"REDWOOD CITY",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,26,01/31/22,"3,790,966,528",01/31/22,"874,332,000","-41,459,000","18,327,000","1,392,009,000"
25293,"Goodwill and intangible assets","Goodwill and Gaming License Rights Indefinite-Lived Intangible Assets —Refer to Notes 1, 4 and 5 to the financial statements",501235,12/31/22,02/24/23,3,"Deloitte & Touche LLP",,,,"Las Vegas",NV,NEVADA,"US West",10-K,2023-02-24,,"BOYD GAMING CORP",906553,"=""BYD""","6465 SOUTH RAINBOW BOULEVARD",,"LAS VEGAS",NV,NEVADA,"US West",,,"=""7011""","Hotels and Motels",721120,"Casino Hotels",34,55,12/31/22,"5,606,562,304",12/31/22,"3,555,377,000","639,377,000","-870,254,000","6,311,127,000"
25294,"Business combinations","Acquisition of Pala Interactive, LLC — Refer to Notes 1 and 2 to the financial statements",501235,12/31/22,02/24/23,3,"Deloitte & Touche LLP",,,,"Las Vegas",NV,NEVADA,"US West",10-K,2023-02-24,,"BOYD GAMING CORP",906553,"=""BYD""","6465 SOUTH RAINBOW BOULEVARD",,"LAS VEGAS",NV,NEVADA,"US West",,,"=""7011""","Hotels and Motels",721120,"Casino Hotels",34,55,12/31/22,"5,606,562,304",12/31/22,"3,555,377,000","639,377,000","-870,254,000","6,311,127,000"
27186,"Property, plant and equipment","Impairment of upstream oil and gas property, plant and equipment (PP&E) assets – Notes 1, 4 and 12 to the financial statements",504364,12/31/22,03/10/23,3,"Deloitte & Touche LLP",293,"Deloitte LLP",1147,London,X0,"UNITED KINGDOM",Foreign,20-F,2023-03-10,,"BP PLC",313807,"=""BP""","1 ST JAMES'S SQUARE",,LONDON,X0,"UNITED KINGDOM",Foreign,,,"=""2911""","Petroleum Refining",324110,"Petroleum Refineries",34,35,12/29/22,"120,166,572,032",12/31/22,"241,392,000,000","-1,357,000,000","45,393,000,000","288,120,000,000"
27187,"Asset retirement and environmental obligations","Decommissioning provisions – Notes 1 and 23",504364,12/31/22,03/10/23,3,"Deloitte & Touche LLP",293,"Deloitte LLP",1147,London,X0,"UNITED KINGDOM",Foreign,20-F,2023-03-10,,"BP PLC",313807,"=""BP""","1 ST JAMES'S SQUARE",,LONDON,X0,"UNITED KINGDOM",Foreign,,,"=""2911""","Petroleum Refining",324110,"Petroleum Refineries",34,35,12/29/22,"120,166,572,032",12/31/22,"241,392,000,000","-1,357,000,000","45,393,000,000","288,120,000,000"
27188,"Other debt","Accounting for complex transactions executed by the trading and shipping (T&S) function to deliver against the wider group strategy and valuation of commodity financial derivatives, where fraud risks may arise in revenue recognition (potentially impacting all financial statement accounts, in particular finance debt) - Notes 1, 20, 22, 29 and 30 to the financial statements",504364,12/31/22,03/10/23,3,"Deloitte & Touche LLP",293,"Deloitte LLP",1147,London,X0,"UNITED KINGDOM",Foreign,20-F,2023-03-10,,"BP PLC",313807,"=""BP""","1 ST JAMES'S SQUARE",,LONDON,X0,"UNITED KINGDOM",Foreign,,,"=""2911""","Petroleum Refining",324110,"Petroleum Refineries",34,35,12/29/22,"120,166,572,032",12/31/22,"241,392,000,000","-1,357,000,000","45,393,000,000","288,120,000,000"
27189,"Long-lived assets","Impairment of E&A assets, investments in joint ventures and refinery PP&E as a consequence, inter alia, of climate change and the energy transition – Notes 1, 4, 15 and 16",504364,12/31/22,03/10/23,3,"Deloitte & Touche LLP",293,"Deloitte LLP",1147,London,X0,"UNITED KINGDOM",Foreign,20-F,2023-03-10,,"BP PLC",313807,"=""BP""","1 ST JAMES'S SQUARE",,LONDON,X0,"UNITED KINGDOM",Foreign,,,"=""2911""","Petroleum Refining",324110,"Petroleum Refineries",34,35,12/29/22,"120,166,572,032",12/31/22,"241,392,000,000","-1,357,000,000","45,393,000,000","288,120,000,000"
22264,"Deferred income taxes","Taxes — Valuation Allowances — Refer to Notes 1 and 11 to the financial statements",491397,07/31/22,09/01/22,3,"Deloitte & Touche LLP",,,,Milwaukee,WI,WISCONSIN,"US Midwest",10-K,2022-09-01,,"BRADY CORP",746598,"=""BRC""","6555 W GOOD HOPE RD","P O BOX 571",MILWAUKEE,WI,WISCONSIN,"US Midwest",,,"=""3990""","Miscellaneous Manufacturing Industries",322222,"Coated and Laminated Paper Manufacturing",34,48,07/31/22,"2,218,838,272",07/31/22,"1,302,062,000","149,979,000","250,438,000","1,367,332,000"
28275,"Deferred and stock-based compensation","Stock-Based Compensation to Employees and Directors – Stock Options — Refer to Note 9 to the financial statements",506814,12/31/22,03/30/23,3,"Deloitte & Touche LLP",257,"Brightman Almagor Zohar & Co",1197,"Tel Aviv",L3,ISRAEL,Foreign,10-K,2023-03-30,Yes,"BRAINSTORM CELL THERAPEUTICS INC.",1137883,"=""BCLI""","1325 AVENUE OF AMERICAS","28TH FLOOR","NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""2836""","Biological Products, Except Diagnostic Substances",325413,"In-Vitro Diagnostic Substance Manufacturing",34,2,12/31/22,"60,178,268",12/31/22,,"-24,277,000",,"8,451,000"
19138,"Other contingent liabilities","Estimate of Workers' Compensation Self-Insurance Reserve",480733,01/29/22,03/25/22,2,"Ernst & Young LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2022-03-25,,"BRAND HOUSE COLLECTIVE, INC.",1056285,"=""KIRK""","5310 MARYLAND WAY",,BRENTWOOD,TN,TENNESSEE,"US Southeast",,,"=""5990""","Retail-Retail Stores, NEC",442299,"All Other Home Furnishings Stores",34,17,01/31/22,"213,848,704",01/29/22,"558,180,000","22,026,000",,"331,189,000"
24477,"Real estate investments","Impairment Assessments of Real Estate Investments and Investments in Unconsolidated Real Estate Ventures",500049,12/31/22,02/21/23,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2023-02-21,,"BRANDYWINE OPERATING PARTNERSHIP, L.P.",1060386,,"C/O BRANDYWINE REALTY TRUST","2929 ARCH STREET, SUITE 1800",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",790816,"BRANDYWINE REALTY TRUST","=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/22,"506,100,000","53,994,000","1,612,051,000","3,874,505,000"
24567,"Real estate investments","Impairment Assessments of Real Estate Investments and Investments in Unconsolidated Real Estate Ventures",500149,12/31/22,02/21/23,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2023-02-21,,"BRANDYWINE REALTY TRUST",790816,"=""BDN""","2929 ARCH STREET","SUITE 1800",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,6,12/31/22,"1,055,154,304",12/31/22,"506,100,000","53,824,000","1,607,181,000","3,874,505,000"
29392,"Asset retirement and environmental obligations","Evaluation of the provision and disclosures related to the geological phenomenon in the state of Alagoas",509779,12/31/22,04/24/23,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2023-04-25,,"BRASKEM SA",1071438,"=""BAK""","RUA ETENO, 1561","POLO PETROQUIMICO DE CAMACARI",CAMACARI,D5,BRAZIL,Foreign,,,"=""2860""","Industrial Organic Chemicals",325110,"Petrochemical Manufacturing",34,9,12/29/22,"3,138,723,072",12/31/22,"18,281,000,000","-155,000,000","814,367,000","16,676,710,000"
