"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
5986,"Property, plant and equipment","Impairment of property, plant and equipment",442997,12/31/20,02/22/21,2,"Ernst & Young LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2021-02-22,,"Cooper-Standard Holdings Inc.",1320461,"=""CPS""","40300 TRADITIONS DRIVE",,NORTHVILLE,MI,MICHIGAN,"US Midwest",,,"=""3714""","Motor Vehicle Parts and Accessories",336322,"Other Motor Vehicle Electrical and Electronic Equipment Manufacturing",34,35,12/31/20,"585,821,952",12/31/20,"2,375,439,000","-267,605,000","397,181,000","2,611,944,000"
5987,"Deferred income taxes","Income Taxes - Realizability of Deferred Tax Assets",442997,12/31/20,02/22/21,2,"Ernst & Young LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2021-02-22,,"Cooper-Standard Holdings Inc.",1320461,"=""CPS""","40300 TRADITIONS DRIVE",,NORTHVILLE,MI,MICHIGAN,"US Midwest",,,"=""3714""","Motor Vehicle Parts and Accessories",336322,"Other Motor Vehicle Electrical and Electronic Equipment Manufacturing",34,35,12/31/20,"585,821,952",12/31/20,"2,375,439,000","-267,605,000","397,181,000","2,611,944,000"
11227,"Property, plant and equipment","Impairment of aircraft fleet cash-generating unit",453980,12/31/20,04/23/21,2,"Ernst & Young LLP",165,"Ernst & Young Limited Corp",1415,Panama,R1,PANAMA,Foreign,20-F,2021-04-23,,"Copa Holdings, S.A.",1345105,"=""CPA""","AVENIDA PRINCIPAL, COSTA DEL ESTE","COMPLEJO BUSINESS PARK, TORRE NORTE","PANAMA CITY",R1,PANAMA,Foreign,,,"=""4512""","Air Transportation, Scheduled",481111,"Scheduled Passenger Air Transportation",34,77,12/31/20,"2,426,664,192",12/31/20,"801,003,000","-607,062,000","1,187,990,000","3,853,384,000"
11228,Leases,"Provision for Return Conditions",453980,12/31/20,04/23/21,2,"Ernst & Young LLP",165,"Ernst & Young Limited Corp",1415,Panama,R1,PANAMA,Foreign,20-F,2021-04-23,,"Copa Holdings, S.A.",1345105,"=""CPA""","AVENIDA PRINCIPAL, COSTA DEL ESTE","COMPLEJO BUSINESS PARK, TORRE NORTE","PANAMA CITY",R1,PANAMA,Foreign,,,"=""4512""","Air Transportation, Scheduled",481111,"Scheduled Passenger Air Transportation",34,77,12/31/20,"2,426,664,192",12/31/20,"801,003,000","-607,062,000","1,187,990,000","3,853,384,000"
4554,"Uncertain tax positions","Uncertain Tax Positions",432983,07/31/20,09/28/20,2,"Ernst & Young LLP",,,,Dallas,TX,TEXAS,"US Southwest",10-K,2020-09-28,,"COPART INC",900075,"=""CPRT""","14185 DALLAS PARKWAY","SUITE 300",DALLAS,TX,TEXAS,"US Southwest",,,"=""5500""","Retail-Auto Dealers & Gasoline Stations",441120,"Used Car Dealers",34,93,07/31/20,"21,940,801,536",07/31/20,"2,205,583,000","699,907,000","2,098,122,000","3,455,261,000"
5314,Leases,"Determination of Expected Lease End Date for United States Government Leases with One-year Renewal Options and/or Early Termination Rights",441772,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",,,,Baltimore,MD,MARYLAND,"US Mid Atlantic",10-K,2021-02-12,,"COPT DEFENSE PROPERTIES",860546,"=""CDP""","6711 COLUMBIA GATEWAY DRIVE","SUITE 300",COLUMBIA,MD,MARYLAND,"US Mid Atlantic",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,26,12/29/20,"2,897,486,592",12/31/20,"609,365,000","198,780,000","1,667,121,000","4,077,023,000"
5315,Leases,"Determination of Expected Lease End Date for United States Government Leases with One-year Renewal Options and/or Early Termination Rights",441773,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",,,,Baltimore,MD,MARYLAND,"US Mid Atlantic",10-K,2021-02-12,,"COPT DEFENSE PROPERTIES, L.P.",1577966,,"6711 COLUMBIA GATEWAY DRIVE","SUITE 300",COLUMBIA,MD,MARYLAND,"US Mid Atlantic",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/20,"609,365,000","200,260,000","1,687,541,000","4,073,996,000"
6266,Inventory,"Inventory Excess and Obsolescence Reserve",443289,12/31/20,02/23/21,2,"Ernst & Young LLP",,,,"Redwood City",CA,CALIFORNIA,"US West",10-K,2021-02-23,,"CORCEPT THERAPEUTICS INC",1088856,"=""CORT""","101 REDWOOD SHORES PARKWAY",,"REDWOOD CITY",CA,CALIFORNIA,"US West",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,26,12/31/20,"3,053,787,648",12/31/20,"353,874,000","106,011,000",,"571,731,000"
5010,Goodwill,"Evaluation of the goodwill impairment analysis for the Production Enhancement reporting unit",441143,12/31/20,02/05/21,4,"KPMG LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2021-02-08,,"CORE LABORATORIES N V",1000229,,"VAN HEUVEN GOEDHARTLAAN 7 B",*,"1181 LE AMSTELVEEN",P7,NETHERLANDS,Foreign,,,"=""1389""","Oil and Gas Field Services, NEC",213112,"Support Activities for Oil and Gas Operations",34,26,12/29/20,"1,147,073,280",12/31/20,"487,267,000","-97,637,000","-36,515,000","568,579,000"
5011,"Uncertain tax positions","The impact of the Company’s tax structure on its income tax provision",441143,12/31/20,02/05/21,4,"KPMG LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2021-02-08,,"CORE LABORATORIES N V",1000229,,"VAN HEUVEN GOEDHARTLAAN 7 B",*,"1181 LE AMSTELVEEN",P7,NETHERLANDS,Foreign,,,"=""1389""","Oil and Gas Field Services, NEC",213112,"Support Activities for Oil and Gas Operations",34,26,12/29/20,"1,147,073,280",12/31/20,"487,267,000","-97,637,000","-36,515,000","568,579,000"
5301,"Asset retirement and environmental obligations","Asset Retirement Obligations - Closed Mines",441761,12/31/20,02/12/21,2,"Ernst & Young LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2021-02-12,,"Core Natural Resources, Inc.",1710366,"=""CNR""","275 TECHNOLOGY DRIVE","SUITE #101",CANONSBURG,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""1220""","Silver Ores",212112,"Bituminous Coal Underground Mining",34,7,12/31/20,"245,366,208",12/31/20,"879,462,000","-9,755,000",,"2,523,366,000"
8173,"Long-lived assets","Other Long-lived Assets – Asset Group Determination – Refer to Note 2 and Note 5 to the consolidated financial statements",445019,12/31/20,03/01/21,3,"Deloitte & Touche LLP",,,,Dallas,TX,TEXAS,"US Southwest",10-K,2021-03-01,,"Core-Mark Holding Company, LLC",1318084,,"1500 SOLANA BLVD.","SUITE 3400",WESTLAKE,TX,TEXAS,"US Southwest",,,"=""5141""","Groceries, General Line",445120,"Convenience Stores",34,29,12/31/20,"1,319,345,792",12/31/20,"16,957,900,000","63,200,000","518,400,000","1,954,700,000"
19222,"Other debt","Valuation of Certain Level 3 Fixed Maturity Securities and Debt, for which the Fair Value Option was Elected, of Consolidated Investment Entities",481043,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS,2021-12-21,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
19223,"Insurance contract liabilities","Valuation of Embedded Derivatives for Variable Annuity and Fixed Index Annuity Products and Valuation of Certain Guaranteed Benefit Features for Universal Life Products",481043,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS,2021-12-21,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
19224,"Deferred and capitalized costs","Valuation of Deferred Policy Acquisition Costs for Universal Life and Individual Retirement Variable Annuity Products",481043,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS,2021-12-21,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
19225,"Other debt","Valuation of Certain Level 3 Fixed Maturity Securities and Debt, for which the Fair Value Option was Elected, of Consolidated Investment Entities",481045,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS/A,2022-01-28,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
19226,"Insurance contract liabilities","Valuation of Embedded Derivatives for Variable Annuity and Fixed Index Annuity Products and Valuation of Certain Guaranteed Benefit Features for Universal Life Products",481045,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS/A,2022-01-28,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
19227,"Deferred and capitalized costs","Valuation of Deferred Policy Acquisition Costs for Universal Life and Individual Retirement Variable Annuity Products",481045,12/31/20,12/21/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DRS/A,2022-01-28,,"Corebridge Financial, Inc.",1889539,"=""CRBD""","2919 ALLEN PARKWAY","WOODSON TOWER",HOUSTON,TX,TEXAS,"US Southwest",,,"=""6311""","Life Insurance",524113,"Direct Life Insurance Carriers",34,,,,12/31/20,"15,062,000,000","642,000,000",,"410,155,000,000"
5980,"Property, plant and equipment","Impairment of Long-Lived Assets",442835,12/31/20,02/22/21,2,"Ernst & Young LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2021-02-22,,"CoreCivic, Inc.",1070985,"=""CXW""","5501 VIRGINIA WAY",,BRENTWOOD,TN,TENNESSEE,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",561210,"Facilities Support Services",34,7,12/31/20,"783,628,928",12/31/20,"1,905,485,000","54,157,000","1,384,269,000","3,709,315,000"
8046,Goodwill,"Fair Value of the Underwriting & Workflow Solutions (UWS) Reporting Unit and Credit Solutions (CS) Disposal Group",444993,12/31/20,02/26/21,1,"PricewaterhouseCoopers LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2021-03-01,,"CORELOGIC, INC.",36047,,"40 PACIFICA","SUITE 900",IRVINE,CA,CALIFORNIA,"US West",,,"=""7374""","Computer Processing and Data Preparation and Processing Services",524127,"Direct Title Insurance Carriers",34,77,12/31/20,"5,656,112,640",12/31/20,"1,642,375,000","301,355,000","-2,234,365,000","4,283,222,000"
8400,"Long-lived assets","Impairment of Long-lived Assets	",446256,12/31/20,03/04/21,2,"Ernst & Young LLP",,,,"Kansas City",MO,MISSOURI,"US Southeast",10-K,2021-03-04,,"CorEnergy Infrastructure Trust, Inc.",1347652,,"1100 WALNUT","SUITE 3350","KANSAS CITY",MO,MISSOURI,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,7,12/29/20,"95,151,104",12/31/20,"11,338,071","-306,067,579","147,680,959","284,953,178"
4984,"Real estate investments","Evaluation of indicators an operating property may not be recoverable",440904,12/31/20,02/05/21,4,"KPMG LLP",,,,Denver,CO,COLORADO,"US West",10-K,2021-02-05,,"CoreSite Realty Corp",1490892,,"1001 17TH STREET","SUITE 500",DENVER,CO,COLORADO,"US West",,,"=""6798""","Real Estate Investment Trusts",531120,"Lessors of Nonresidential Buildings (except Miniwarehouses)",34,125,12/31/20,"5,357,993,984",12/31/20,"606,824,000","79,309,000","20,428,000","2,176,273,000"
6096,"Revenue from customer contracts","Revenue - Identifying and Evaluating Complex or Unusual Contract Terms and Conditions that May Impact Revenue Recognition",442933,12/31/20,02/22/21,1,"PricewaterhouseCoopers LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2021-02-22,,"Cornerstone OnDemand Inc",1401680,,"1601 CLOVERFIELD BLVD","SUITE 620","SANTA MONICA",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,44,12/31/20,"2,859,351,296",12/31/20,"740,916,000","-39,982,000","-1,179,550,000","2,134,569,000"
6097,"Business combinations","Acquisition of Saba – Valuation of Intangible Assets",442933,12/31/20,02/22/21,1,"PricewaterhouseCoopers LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2021-02-22,,"Cornerstone OnDemand Inc",1401680,,"1601 CLOVERFIELD BLVD","SUITE 620","SANTA MONICA",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,44,12/31/20,"2,859,351,296",12/31/20,"740,916,000","-39,982,000","-1,179,550,000","2,134,569,000"
5328,"Other income taxes","Income Taxes - Receivables for South Korean Tax Disputes",441782,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2021-02-12,,"CORNING INC /NY",24741,"=""GLW""","ONE RIVERFRONT PLAZA",,CORNING,NY,"NEW YORK","US Mid Atlantic",,,"=""3357""","Drawing and Insulating of Nonferrous Wire",335921,"Fiber Optic Cable Manufacturing",34,36,12/31/20,"27,540,000,768",12/31/20,"11,303,000,000","512,000,000","9,489,000,000","30,775,000,000"
5329,"Equity investments and joint ventures","Hemlock Semiconductor Group (HSG) Transactions - Valuation of the Previously Held Equity Interest and Deferred Revenue Resulting from the Consolidation of HSG",441782,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2021-02-12,,"CORNING INC /NY",24741,"=""GLW""","ONE RIVERFRONT PLAZA",,CORNING,NY,"NEW YORK","US Mid Atlantic",,,"=""3357""","Drawing and Insulating of Nonferrous Wire",335921,"Fiber Optic Cable Manufacturing",34,36,12/31/20,"27,540,000,768",12/31/20,"11,303,000,000","512,000,000","9,489,000,000","30,775,000,000"
6650,"Long-lived assets","Impairment of Greenbrier",443841,12/31/20,02/25/21,2,"Ernst & Young LLP",32,"Ernst & Young",1435,Brisbane,C3,AUSTRALIA,Foreign,10-K,2021-02-25,,"Coronado Global Resources Inc.",1770561,"=""CODQL""","LEVEL 33 CENTRAL PLAZA ONE","345 QUEEN STREET",BRISBANE,C3,AUSTRALIA,Foreign,,,"=""1220""","Silver Ores",212112,"Bituminous Coal Underground Mining",34,,,,12/31/20,"1,462,262,000","-226,468,000","774,486,000","2,148,476,000"
6651,"Allowance for credit losses","Related Party Receivable",443841,12/31/20,02/25/21,2,"Ernst & Young LLP",32,"Ernst & Young",1435,Brisbane,C3,AUSTRALIA,Foreign,10-K,2021-02-25,,"Coronado Global Resources Inc.",1770561,"=""CODQL""","LEVEL 33 CENTRAL PLAZA ONE","345 QUEEN STREET",BRISBANE,C3,AUSTRALIA,Foreign,,,"=""1220""","Silver Ores",212112,"Bituminous Coal Underground Mining",34,,,,12/31/20,"1,462,262,000","-226,468,000","774,486,000","2,148,476,000"
7443,Goodwill,"Valuation of Goodwill",444913,12/31/20,02/26/21,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2021-02-26,,"CORPAY, INC.",1175454,"=""CPAY""","3280 PEACHTREE ROAD","SUITE 2400",ATLANTA,GA,GEORGIA,"US Southeast",,,"=""7389""","Business Services, NEC",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",34,271,12/29/20,"22,618,521,600",12/31/20,"2,388,855,000","704,216,000","-3,479,652,000","11,194,579,000"
10794,"Long-lived assets","Concession Assets and Goodwill’s Impairment Assessment",452513,12/31/20,03/30/21,1,"PricewaterhouseCoopers LLP",88,"Price Waterhouse & Co SRL",1349,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2021-04-09,,"CORPORACION AMERICA AIRPORTS S.A.",1717393,"=""CAAP""","128 BOULEVARD DE LA PETRUSSE",,LUXEMBOURG,N4,LUXEMBOURG,Foreign,,,"=""4581""","Airports, Flying Fields, and Airport Terminal Services",488119,"Other Airport Operations",34,4,12/29/20,"627,287,296",12/31/20,"607,356,000","-361,893,000","-2,127,074,000","3,405,651,000"
10795,"Going concern","Covid-19 impact on the Company’s liquidity",452513,12/31/20,03/30/21,1,"PricewaterhouseCoopers LLP",88,"Price Waterhouse & Co SRL",1349,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2021-04-09,,"CORPORACION AMERICA AIRPORTS S.A.",1717393,"=""CAAP""","128 BOULEVARD DE LA PETRUSSE",,LUXEMBOURG,N4,LUXEMBOURG,Foreign,,,"=""4581""","Airports, Flying Fields, and Airport Terminal Services",488119,"Other Airport Operations",34,4,12/29/20,"627,287,296",12/31/20,"607,356,000","-361,893,000","-2,127,074,000","3,405,651,000"
6731,"Long-lived assets","Impairment Assessment of Long-Lived Real Estate and Related Intangible Assets",443984,12/31/20,02/25/21,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2021-02-25,,"CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC",1558235,,"ONE MANHATTAN WEST, 395 9TH AVENUE","58TH FLOOR","New York",NY,"NEW YORK","US Mid Atlantic",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/20,"177,067,000","12,343,000","503,565,000","2,358,918,000"
8887,"Revenue from customer contracts","Evaluation of the transaction price in contracts with customers",448369,12/31/20,03/11/21,4,"KPMG LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2021-03-11,,"Corsair Gaming, Inc.",1743759,"=""CRSR""","115 N. MCCARTHY BOULEVARD",,MILPITAS,CA,CALIFORNIA,"US West",,,"=""3577""","Computer Peripheral Equipment, NEC",334111,"Electronic Computer Manufacturing",34,36,12/31/20,"3,329,885,696",12/31/20,"1,702,367,000","103,217,000","-134,687,000","1,314,115,000"
5179,"Goodwill and intangible assets","Goodwill (Seed Reporting Unit) and Intangible Asset (Trade name) Impairment Assessments",441554,12/31/20,02/11/21,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2021-02-11,,"Corteva, Inc.",1755672,"=""CTVA""","9330 ZIONSVILLE ROAD",,INDIANAPOLIS,IN,INDIANA,"US Midwest",,,"=""0100""","Agricultural production- crops",424910,"Farm Supplies Merchant Wholesalers",34,38,12/29/20,"28,265,906,176",12/31/20,"14,217,000,000","681,000,000","3,808,000,000","42,649,000,000"
9959,"Revenue from customer contracts","Accounting for modification to the Novo Nordisk Biopharm Limited license agreement",450154,12/31/20,03/24/21,1,"PricewaterhouseCoopers LLP",191,"PricewaterhouseCoopers LLP Chartered Accountants",271,Toronto,A6,ONTARIO,Canada,40-F,2021-03-25,,"COSCIENS Biopharma Inc.",1113423,"=""CSCIF""","C/O NORTON ROSE FULBRIGHT CANADA LLP","222 BAY STREET, SUITE 3000, PO BOX 53",TORONTO,A6,ONTARIO,Canada,,,"=""2844""","Perfumes, Cosmetics, and Other Toilet Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,0,12/29/20,"8,043,791",12/31/20,"3,652,000","-5,118,000","4,337,000","37,005,000"
10088,"Revenue from customer contracts","Accounting for modification to the Novo Nordisk Biopharm Limited license agreement",450687,12/31/20,03/24/21,1,"PricewaterhouseCoopers LLP",191,"PricewaterhouseCoopers LLP Chartered Accountants",271,Toronto,A6,ONTARIO,Canada,40-F/A,2021-03-29,,"COSCIENS Biopharma Inc.",1113423,"=""CSCIF""","C/O NORTON ROSE FULBRIGHT CANADA LLP","222 BAY STREET, SUITE 3000, PO BOX 53",TORONTO,A6,ONTARIO,Canada,,,"=""2844""","Perfumes, Cosmetics, and Other Toilet Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,0,12/29/20,"8,043,791",12/31/20,"3,652,000","-5,118,000","4,337,000","37,005,000"
8041,"Property, plant and equipment","Impairment of vessels (including right-of-use assets)",445575,12/31/20,03/01/21,2,"Ernst & Young LLP",45,"Ernst & Young (Hellas) Cert. Auditors Accts.",1457,Athens,J3,GREECE,Foreign,20-F,2021-03-01,,"Costamare Inc.",1503584,"=""CMRE""","7 RUE DU GABIAN",,MONACO,O9,MONACO,Foreign,,,"=""4412""","Deep Sea Foreign Transportation of  Freight",483111,"Deep Sea Freight Transportation",34,8,12/29/20,"929,235,008",12/31/20,"460,319,000","8,877,000",,"3,010,516,000"
12766,"Property, plant and equipment","Impairment of vessels (including right-of-use assets)",462625,12/31/20,03/01/21,2,"Ernst & Young LLP",45,"Ernst & Young (Hellas) Cert. Auditors Accts.",1457,Athens,J3,GREECE,Foreign,6-K,2021-08-26,,"Costamare Inc.",1503584,"=""CMRE""","7 RUE DU GABIAN",,MONACO,O9,MONACO,Foreign,,,"=""4412""","Deep Sea Foreign Transportation of  Freight",483111,"Deep Sea Freight Transportation",34,8,12/29/20,"929,235,008",12/31/20,"460,319,000","8,877,000",,"3,010,516,000"
6408,"Business combinations","Valuation of Acquired Intangible Assets	",443563,12/31/20,02/24/21,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2021-02-24,,"COSTAR GROUP, INC.",1057352,"=""CSGP""","1201 WILSON BLVD.",,ARLINGTON,VA,VIRGINIA,"US Mid Atlantic",,,"=""7389""","Business Services, NEC",531390,"Other Activities Related to Real Estate",34,924,12/31/20,"36,430,360,576",12/31/20,"1,659,019,000","227,128,000","2,712,615,000","6,915,420,000"
4561,"Other contingent liabilities","Evaluation of self-insurance liabilities",433538,08/30/20,10/06/20,4,"KPMG LLP",,,,Seattle,WA,WASHINGTON,"US West",10-K,2020-10-07,,"COSTCO WHOLESALE CORP /NEW",909832,"=""COST""","999 LAKE DRIVE",,ISSAQUAH,WA,WASHINGTON,"US West",,,"=""5331""","Variety Stores",452910,"Warehouse Clubs and Supercenters",34,348,08/31/20,"153,406,717,952",08/30/20,"166,761,000,000","4,002,000,000",,"55,556,000,000"
7515,"Proven and unproven reserves","The Impact of Proved Oil and Gas Reserves on Proved Oil and Gas Properties, Net",444224,12/31/20,02/26/21,1,"PricewaterhouseCoopers LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2021-02-26,,"Coterra Energy Inc.",858470,"=""CTRA""","840 GESSNER ROAD, SUITE 1400",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""1311""","Crude Petroleum and Natural Gas",211111,"Crude Petroleum and Natural Gas Extraction",34,16,12/29/20,"6,409,164,288",12/31/20,"1,466,624,000","200,529,000",,"4,523,532,000"
4550,"Goodwill and intangible assets","Goodwill and Other Indefinite-lived Intangible Assets – Goodwill for the Americas Reporting Unit and Impairment of Europe, Middle East and Africa “EMEA” Reporting Unit’s Goodwill and certain Trademarks – Refer to Notes 2 and 12 to the financial statements",431370,06/30/20,08/27/20,3,"Deloitte & Touche LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2020-08-27,,"COTY INC.",1024305,"=""COTY""","350 FIFTH AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""2844""","Perfumes, Cosmetics, and Other Toilet Preparations",325620,"Toilet Preparation Manufacturing",34,4,06/30/20,"3,419,996,928",06/30/20,"4,717,800,000","-1,006,700,000","-4,546,500,000","16,728,800,000"
3520,"Revenue from customer contracts","Revenue recognition - Identifying and evaluating terms and conditions in contracts",422408,01/31/20,03/20/20,2,"Ernst & Young LLP",,,,"Redwood City",CA,CALIFORNIA,"US West",10-K,2020-03-20,,"Coupa Software Inc",1385867,,"1855 S. GRANT STREET",,"SAN MATEO",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,161,01/31/20,"10,398,843,904",01/31/20,"389,719,000","-90,832,000","-108,280,000","1,594,073,000"
3521,"Business combinations","Acquisition of Exari Group, Inc. and Yapta, Inc. – Fair Value of technology-related intangible assets",422408,01/31/20,03/20/20,2,"Ernst & Young LLP",,,,"Redwood City",CA,CALIFORNIA,"US West",10-K,2020-03-20,,"Coupa Software Inc",1385867,,"1855 S. GRANT STREET",,"SAN MATEO",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,161,01/31/20,"10,398,843,904",01/31/20,"389,719,000","-90,832,000","-108,280,000","1,594,073,000"
3522,"Other debt","Fair Value determination of Convertible Senior Notes",422408,01/31/20,03/20/20,2,"Ernst & Young LLP",,,,"Redwood City",CA,CALIFORNIA,"US West",10-K,2020-03-20,,"Coupa Software Inc",1385867,,"1855 S. GRANT STREET",,"SAN MATEO",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,161,01/31/20,"10,398,843,904",01/31/20,"389,719,000","-90,832,000","-108,280,000","1,594,073,000"
47778,"Derivatives and hedging","Valuation of Derivative Instrument",567393,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",155,"Samil PricewaterhouseCoopers",1103,Seoul,M5,"KOREA (SOUTH)",Foreign,S-1,2021-02-12,,"Coupang, Inc.",1834584,"=""CPNG""","720 OLIVE WAY","SUITE 600",SEATTLE,WA,WASHINGTON,"US West",,,"=""5961""","Catalog and Mail-Order Houses",492110,Couriers,34,,,,12/31/20,"11,967,339,000","-474,895,000","-607,498,000","5,067,332,000"
47779,"Derivatives and hedging","Valuation of Derivative Instrument",567394,12/31/20,02/12/21,1,"PricewaterhouseCoopers LLP",155,"Samil PricewaterhouseCoopers",1103,Seoul,M5,"KOREA (SOUTH)",Foreign,S-1/A,2021-03-01,,"Coupang, Inc.",1834584,"=""CPNG""","720 OLIVE WAY","SUITE 600",SEATTLE,WA,WASHINGTON,"US West",,,"=""5961""","Catalog and Mail-Order Houses",492110,Couriers,34,,,,12/31/20,"11,967,339,000","-474,895,000","-607,498,000","5,067,332,000"
5193,"Revenue from customer contracts","Revenue Recognition - Refer to Note 2 to the financial statements",441569,12/31/20,02/11/21,3,"Deloitte & Touche LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2021-02-11,,"COUSINS PROPERTIES INC",25232,"=""CUZ""","3344 PEACHTREE ROAD, NE","SUITE 1800",ATLANTA,GA,GEORGIA,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,34,12/31/20,"4,976,905,728",12/31/20,"740,340,000","237,278,000","4,277,970,000","7,107,398,000"
