"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
20958,"Revenue from customer contracts","Estimated costs to complete engineering and technology transfer services for long-term fixed-price contracts",486240,12/31/21,03/11/22,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Vancouver,A1,"BRITISH COLUMBIA",Canada,6-K,2022-05-02,,"Ballard Power Systems Inc.",1453015,"=""BLDP""","9000 GLENLYON PARKWAY",,BURNABY,A1,"BRITISH COLUMBIA",Canada,,,"=""3620""","Electrical Industrial Apparatus",335999,"All Other Miscellaneous Electrical Equipment and Component Manufacturing",34,12,12/29/21,"3,379,296,512",12/31/21,"104,505,000","-114,233,000","1,243,161,000","1,440,943,000"
17443,"Business combinations","Acquisition of Gamesys Group, Plc. – Refer to Notes 1 and 5 to the financial statements",477056,12/31/21,03/01/22,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2022-03-01,,"Bally's Corp",1747079,"=""BALY""","100 WESTMINSTER STREET",,PROVIDENCE,RI,"RHODE ISLAND","US New England",,,"=""7011""","Hotels and Motels",721120,"Casino Hotels",34,38,12/31/21,"1,988,805,376",12/31/21,"1,322,443,000","-114,697,000","-2,988,563,000","6,553,217,000"
21998,"Business combinations","Acquisition of Gamesys Group, Plc. – Refer to Notes 1 and 5 to the financial statements",490583,12/31/21,03/01/22,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2022-08-08,,"Bally's Corp",1747079,"=""BALY""","100 WESTMINSTER STREET",,PROVIDENCE,RI,"RHODE ISLAND","US New England",,,"=""7011""","Hotels and Motels",721120,"Casino Hotels",34,38,12/31/21,"1,988,805,376",12/31/21,"1,322,443,000","-114,697,000","-2,988,563,000","6,553,217,000"
22829,"Business combinations","Acquisition of Gamesys Group, Plc. – Refer to Notes 1 and 5 to the financial statements",494438,12/31/21,03/01/22,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K/A,2022-11-09,,"Bally's Corp",1747079,"=""BALY""","100 WESTMINSTER STREET",,PROVIDENCE,RI,"RHODE ISLAND","US New England",,,"=""7011""","Hotels and Motels",721120,"Casino Hotels",34,38,12/31/21,"1,988,805,376",12/31/21,"1,322,443,000","-114,697,000","-2,988,563,000","6,553,217,000"
16484,"Regulatory assets and liabilities","Accounting for the Effects of Rate Regulation",476019,12/31/21,02/25/22,1,"PricewaterhouseCoopers LLP",,,,Baltimore,MD,MARYLAND,"US Mid Atlantic",10-K,2022-02-25,,"BALTIMORE GAS & ELECTRIC CO",9466,,"2 CENTER PLAZA","110 W. FAYETTE STREET",BALTIMORE,MD,MARYLAND,"US Mid Atlantic",1004440,"CONSTELLATION ENERGY GROUP INC","=""4931""","Electric and Other Services Combined",221122,"Electric Power Distribution",34,,,,12/31/21,"3,341,000,000","408,000,000",,"12,324,000,000"
17489,"Allowance for credit losses","Allowance for Loan Losses",476706,12/31/21,03/01/22,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2022-03-01,,"BANC OF CALIFORNIA, INC.",1169770,"=""BANC""","3 MACARTHUR PLACE",,"SANTA ANA",CA,CALIFORNIA,"US West",,,"=""6021""","National Commercial Banks",522120,"Savings Institutions",34,20,12/31/21,"1,220,132,608",12/31/21,"1,459,751,000","606,959,000","964,578,000","9,393,743,000"
17490,"Business combinations","Accounting for Merger with Pacific Mercantile Bancorp, Fair Value Estimate - Loans",476706,12/31/21,03/01/22,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2022-03-01,,"BANC OF CALIFORNIA, INC.",1169770,"=""BANC""","3 MACARTHUR PLACE",,"SANTA ANA",CA,CALIFORNIA,"US West",,,"=""6021""","National Commercial Banks",522120,"Savings Institutions",34,20,12/31/21,"1,220,132,608",12/31/21,"1,459,751,000","606,959,000","964,578,000","9,393,743,000"
20096,"Allowance for credit losses","Provision for expected credit losses on financial assets at amortized cost and at fair value through comprehensive income, loan commitments and financial guarantees",483123,12/31/21,04/12/22,4,"KPMG LLP",466,KPMG,1410,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2022-04-12,,"Banco BBVA Argentina S.A.",913059,"=""BBAR""","AV. CORDOBA 111",,"BUENOS AIRES",C1,ARGENTINA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"669,896,384",12/31/21,"1,763,484,000","91,105,000","2,961,348,000","19,556,390,000"
20097,"Other investments","Measurement of fair value of difficult-to-value financial instruments",483123,12/31/21,04/12/22,4,"KPMG LLP",466,KPMG,1410,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2022-04-12,,"Banco BBVA Argentina S.A.",913059,"=""BBAR""","AV. CORDOBA 111",,"BUENOS AIRES",C1,ARGENTINA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"669,896,384",12/31/21,"1,763,484,000","91,105,000","2,961,348,000","19,556,390,000"
29494,"Allowance for credit losses","Provision for expected credit losses on financial assets at amortized cost and at fair value through comprehensive income, loan commitments and financial guarantees",510101,12/31/21,04/26/23,4,"KPMG LLP",466,KPMG,1410,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2023-04-26,,"Banco BBVA Argentina S.A.",913059,"=""BBAR""","AV. CORDOBA 111",,"BUENOS AIRES",C1,ARGENTINA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"669,896,384",12/31/21,"1,763,484,000","91,105,000","2,961,348,000","19,556,390,000"
29495,"Other investments","Measurement of fair value of difficult-to-value financial instruments",510101,12/31/21,04/26/23,4,"KPMG LLP",466,KPMG,1410,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2023-04-26,,"Banco BBVA Argentina S.A.",913059,"=""BBAR""","AV. CORDOBA 111",,"BUENOS AIRES",C1,ARGENTINA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"669,896,384",12/31/21,"1,763,484,000","91,105,000","2,961,348,000","19,556,390,000"
17787,"Allowance for credit losses","Expected credit losses related to loans and advances to customers",477814,12/31/21,03/04/22,4,"KPMG LLP",330,"KPMG Auditores SL",1027,Madrid,U3,SPAIN,Foreign,20-F,2022-03-04,,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180,"=""BBVA""","CALLE AZUL 4",,BILBOA,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",33,6,12/29/21,"39,407,210,496",12/31/21,"23,567,000,000","6,642,000,000","63,908,000,000","753,836,000,000"
17788,"Other investments","Measurement of fair value of certain difficult-to-value financial instruments",477814,12/31/21,03/04/22,4,"KPMG LLP",330,"KPMG Auditores SL",1027,Madrid,U3,SPAIN,Foreign,20-F,2022-03-04,,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",842180,"=""BBVA""","CALLE AZUL 4",,BILBOA,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",33,6,12/29/21,"39,407,210,496",12/31/21,"23,567,000,000","6,642,000,000","63,908,000,000","753,836,000,000"
20653,"Allowance for credit losses","Expected Credit Loss Allowance for Commercial, Mortgage and Consumer Loans - Collective Basis",485258,12/31/21,04/27/22,1,"PricewaterhouseCoopers LLP",644,"PricewaterhouseCoopers Consultores Auditores SpA",1364,Santiago,F3,CHILE,Foreign,20-F,2022-04-28,,"BANCO ITAU CHILE",1276671,"=""ITCLY""","AV. PRESIDENTE RIESCO 5537",,SANTIAGO,F3,CHILE,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"1,000,901,184",12/31/21,"1,293,000,000","324,000,000","2,991,000,000","44,132,000,000"
20654,Goodwill,"Goodwill Impairment Assessment",485258,12/31/21,04/27/22,1,"PricewaterhouseCoopers LLP",644,"PricewaterhouseCoopers Consultores Auditores SpA",1364,Santiago,F3,CHILE,Foreign,20-F,2022-04-28,,"BANCO ITAU CHILE",1276671,"=""ITCLY""","AV. PRESIDENTE RIESCO 5537",,SANTIAGO,F3,CHILE,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"1,000,901,184",12/31/21,"1,293,000,000","324,000,000","2,991,000,000","44,132,000,000"
16952,"Allowance for credit losses","Measurement of expected credit losses",476488,12/31/21,02/24/22,1,"PricewaterhouseCoopers LLP",91,"PricewaterhouseCoopers Auditores Independentes",1351,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-02-28,,"Banco Santander (Brasil) S.A.",1471055,"=""BSBR""","AV. JUSCELINO KUBITSCHEK, 2235","AV. JUSCELINO KUBITSCHEK, 2041","SAO PAULO, SP",D5,BRAZIL,Foreign,891478,"Banco Santander, S.A.","=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,5,12/31/21,"40,097,902,592",12/31/21,"7,971,226,000","2,787,578,000","12,352,662,000","166,096,834,000"
16953,"Other contingent liabilities","Provisions for judicial and administrative proceedings",476488,12/31/21,02/24/22,1,"PricewaterhouseCoopers LLP",91,"PricewaterhouseCoopers Auditores Independentes",1351,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-02-28,,"Banco Santander (Brasil) S.A.",1471055,"=""BSBR""","AV. JUSCELINO KUBITSCHEK, 2235","AV. JUSCELINO KUBITSCHEK, 2041","SAO PAULO, SP",D5,BRAZIL,Foreign,891478,"Banco Santander, S.A.","=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,5,12/31/21,"40,097,902,592",12/31/21,"7,971,226,000","2,787,578,000","12,352,662,000","166,096,834,000"
17033,"Allowance for credit losses","Measurement of expected credit losses",476321,12/31/21,02/24/22,1,"PricewaterhouseCoopers LLP",91,"PricewaterhouseCoopers Auditores Independentes",1351,"São Paulo",D5,BRAZIL,Foreign,6-K,2022-02-28,,"Banco Santander (Brasil) S.A.",1471055,"=""BSBR""","AV. JUSCELINO KUBITSCHEK, 2235","AV. JUSCELINO KUBITSCHEK, 2041","SAO PAULO, SP",D5,BRAZIL,Foreign,891478,"Banco Santander, S.A.","=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,5,12/31/21,"40,097,902,592",12/31/21,"7,971,226,000","2,787,578,000","12,352,662,000","166,096,834,000"
17034,"Other contingent liabilities","Provisions for judicial and administrative proceedings",476321,12/31/21,02/24/22,1,"PricewaterhouseCoopers LLP",91,"PricewaterhouseCoopers Auditores Independentes",1351,"São Paulo",D5,BRAZIL,Foreign,6-K,2022-02-28,,"Banco Santander (Brasil) S.A.",1471055,"=""BSBR""","AV. JUSCELINO KUBITSCHEK, 2235","AV. JUSCELINO KUBITSCHEK, 2041","SAO PAULO, SP",D5,BRAZIL,Foreign,891478,"Banco Santander, S.A.","=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,5,12/31/21,"40,097,902,592",12/31/21,"7,971,226,000","2,787,578,000","12,352,662,000","166,096,834,000"
16389,"Allowance for credit losses","Expected Credit Loss Allowance for Commercial, Mortgage and Consumer Loans – Collective Basis",476002,12/31/21,02/25/22,1,"PricewaterhouseCoopers LLP",644,"PricewaterhouseCoopers Consultores Auditores SpA",1364,Santiago,F3,CHILE,Foreign,20-F,2022-02-25,,"BANCO SANTANDER CHILE",1027552,"=""BSAC""","BANDERA 140, PISO 19",,SANTIAGO,F3,CHILE,Foreign,891478,"Banco Santander, S.A.","=""6029""","Commercial Banks, NEC",522293,"International Trade Financing",34,16,12/29/21,"7,646,201,344",12/31/21,"2,326,000,000","1,001,000,000","4,974,000,000","74,932,000,000"
17766,"Allowance for credit losses","Allowance for Impairment Losses – Macroeconomic and Portfolio Factors Impacting the Downside Scenario of the Forward-Looking Analysis",477363,12/31/21,03/03/22,1,"PricewaterhouseCoopers LLP",107,"PricewaterhouseCoopers SC",1128,"Mexico City",O5,MEXICO,Foreign,20-F,2022-03-03,,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico",1698287,"=""BSMX""","PROLONGACION PASEO DE LA REFORMA NO. 500","PISO 2, MODULO 206",MEXICO,O5,MEXICO,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,6,12/29/21,"3,668,244,480",12/31/21,"-879,000,000","-3,579,000,000","7,531,000,000","82,004,000,000"
17550,"Accounts/loans receivable","Estimation of impairment of financial assets at amortised cost– loans and advances to customers",477116,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,20-F,2022-03-01,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
17551,Goodwill,"Goodwill Impairment Assessment of Certain Cash Generating Units (CGUs)",477116,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,20-F,2022-03-01,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
17552,"Other contingent liabilities","Provisions for contingent liabilities",477116,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,20-F,2022-03-01,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
20061,"Accounts/loans receivable","Estimation of impairment of financial assets at amortised cost– loans and advances to customers",482977,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,6-K,2022-04-08,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
20062,Goodwill,"Goodwill Impairment Assessment of Certain Cash Generating Units (CGUs)",482977,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,6-K,2022-04-08,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
20063,"Other contingent liabilities","Provisions for contingent liabilities",482977,12/31/21,03/01/22,1,"PricewaterhouseCoopers LLP",117,"PricewaterhouseCoopers Auditores SL",1306,Madrid,U3,SPAIN,Foreign,6-K,2022-04-08,,"Banco Santander, S.A.",891478,"=""SAN""","CIUDAD GRUPO SANTANDER","BOADILLA DEL MONTE",MADRID,U3,SPAIN,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,3,12/29/21,"57,050,710,016",12/31/21,"42,938,000,000","8,987,000,000","437,166,000,000","1,814,789,000,000"
20592,"Allowance for credit losses","Allowance for loans, advances and lease losses",485021,12/31/21,04/26/22,1,"PricewaterhouseCoopers LLP",812,"PwC Contadores y Auditores Ltda",6466,Medellin,F8,COLOMBIA,Foreign,20-F,2022-04-27,,"BANCOLOMBIA SA",1071371,,"AVENIDA LOS INDUSTRIALES","CARRERA 48 # 26 -85",MEDELLIN,F8,COLOMBIA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,32,12/29/21,"3,574,027,776",12/31/21,"3,722,000,000","1,034,000,000","5,800,000,000","71,217,000,000"
20593,Goodwill,"Goodwill Impairment Assessment",485021,12/31/21,04/26/22,1,"PricewaterhouseCoopers LLP",812,"PwC Contadores y Auditores Ltda",6466,Medellin,F8,COLOMBIA,Foreign,20-F,2022-04-27,,"BANCOLOMBIA SA",1071371,,"AVENIDA LOS INDUSTRIALES","CARRERA 48 # 26 -85",MEDELLIN,F8,COLOMBIA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,32,12/29/21,"3,574,027,776",12/31/21,"3,722,000,000","1,034,000,000","5,800,000,000","71,217,000,000"
16677,"Revenue from customer contracts","Revenue Recognition",475584,12/31/21,02/25/22,2,"Ernst & Young LLP",,,,Raleigh,NC,"NORTH CAROLINA","US Southeast",10-K,2022-02-25,,"Bandwidth Inc.",1514416,"=""BAND""","2230 BANDMATE WAY",,RALEIGH,NC,"NORTH CAROLINA","US Southeast",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,72,12/31/21,"1,663,252,480",12/31/21,"490,907,000","-27,362,000","-143,045,000","1,065,539,000"
20837,"Allowance for credit losses","Assessment of the allowance for expected credit losses on loans and advances to customers, loan commitments, financial guarantees, financial assets at fair value through other comprehensive income and securities at amortized cost",485636,12/31/21,04/28/22,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-04-29,,"BANK BRADESCO",1160330,"=""BBD""","CIDADE DE DEUS S/N VILA YARA",OSASCO,"SAO PAULO",D5,BRAZIL,Foreign,,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,3,12/31/21,"33,147,897,856",12/31/21,"16,663,261,000","4,197,631,000","24,212,896,000","300,820,861,000"
20838,"Other contingent liabilities","Evaluation of the measurement of provisions and the disclosure of contingent liabilities - tax, civil and labor lawsuits",485636,12/31/21,04/28/22,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-04-29,,"BANK BRADESCO",1160330,"=""BBD""","CIDADE DE DEUS S/N VILA YARA",OSASCO,"SAO PAULO",D5,BRAZIL,Foreign,,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,3,12/31/21,"33,147,897,856",12/31/21,"16,663,261,000","4,197,631,000","24,212,896,000","300,820,861,000"
20839,"Deferred income taxes","Assessment of the recoverability of deferred tax assets",485636,12/31/21,04/28/22,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-04-29,,"BANK BRADESCO",1160330,"=""BBD""","CIDADE DE DEUS S/N VILA YARA",OSASCO,"SAO PAULO",D5,BRAZIL,Foreign,,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,3,12/31/21,"33,147,897,856",12/31/21,"16,663,261,000","4,197,631,000","24,212,896,000","300,820,861,000"
20840,"Goodwill and intangible assets","Evaluation of the impairment testing of goodwill and intangible assets",485636,12/31/21,04/28/22,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-04-29,,"BANK BRADESCO",1160330,"=""BBD""","CIDADE DE DEUS S/N VILA YARA",OSASCO,"SAO PAULO",D5,BRAZIL,Foreign,,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,3,12/31/21,"33,147,897,856",12/31/21,"16,663,261,000","4,197,631,000","24,212,896,000","300,820,861,000"
20841,"Insurance contract liabilities","Evaluation of the measurement of insurance and pension plan technical provisions",485636,12/31/21,04/28/22,4,"KPMG LLP",61,"KPMG Auditores Independentes",1124,"São Paulo",D5,BRAZIL,Foreign,20-F,2022-04-29,,"BANK BRADESCO",1160330,"=""BBD""","CIDADE DE DEUS S/N VILA YARA",OSASCO,"SAO PAULO",D5,BRAZIL,Foreign,,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,3,12/31/21,"33,147,897,856",12/31/21,"16,663,261,000","4,197,631,000","24,212,896,000","300,820,861,000"
15443,"Allowance for credit losses","Allowance for Loan and Lease Losses - Commercial and Consumer Card Loans",474617,12/31/21,02/22/22,1,"PricewaterhouseCoopers LLP",,,,Charlotte,NC,"NORTH CAROLINA","US Southeast",10-K,2022-02-22,,"BANK OF AMERICA CORP /DE/",70858,"=""BAC""","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST",CHARLOTTE,NC,"NORTH CAROLINA","US Southeast",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,44,12/31/21,"359,382,712,320",12/31/21,"93,707,000,000","31,978,000,000","201,044,000,000","3,169,495,000,000"
15444,"Other investments","Valuation of Certain Level 3 Financial Instruments",474617,12/31/21,02/22/22,1,"PricewaterhouseCoopers LLP",,,,Charlotte,NC,"NORTH CAROLINA","US Southeast",10-K,2022-02-22,,"BANK OF AMERICA CORP /DE/",70858,"=""BAC""","BANK OF AMERICA CORPORATE CENTER","100 N TRYON ST",CHARLOTTE,NC,"NORTH CAROLINA","US Southeast",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,44,12/31/21,"359,382,712,320",12/31/21,"93,707,000,000","31,978,000,000","201,044,000,000","3,169,495,000,000"
20762,"Allowance for credit losses","Allowance for loan losses",485821,12/31/21,04/28/22,2,"Ernst & Young LLP",636,"EY Servicios Profesionales de Auditoría y Asesorías SpA (EY Audit SpA)",1431,Santiago,F3,CHILE,Foreign,20-F,2022-04-29,,"BANK OF CHILE",1161125,"=""BCH""","PASEO AHUMADA 251",,SANTIAGO,F3,CHILE,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,16,12/31/21,"7,934,891,713",12/31/21,"2,606,923,375","934,407,999",,"60,956,677,632"
17525,"Allowance for credit losses","Allowance for Credit Losses – Loans and Leases",476640,12/31/21,02/28/22,2,"Ernst & Young LLP",,,,Honolulu,HI,HAWAII,"US West",10-K,2022-03-01,,"BANK OF HAWAII CORP",46195,"=""BOH""","130 MERCHANT STREET",,HONOLULU,HI,HAWAII,"US West",,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,84,12/31/21,"3,371,607,552",12/31/21,"719,143,000","253,372,000","1,580,094,000","22,784,941,000"
13790,"Allowance for credit losses","Assessment of the Allowances for Credit Losses for Loans",468717,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,40-F,2021-12-03,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13791,"Other investments","Assessment of the Measurement of the Fair Value of Certain Securities",468717,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,40-F,2021-12-03,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13792,"Uncertain tax positions","Assessment of Income Tax Uncertainties",468717,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,40-F,2021-12-03,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13793,"Insurance contract liabilities","Assessment of Insurance-Related Liabilities",468717,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,40-F,2021-12-03,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13796,"Allowance for credit losses","Assessment of the Allowances for Credit Losses for Loans",468746,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,6-K,2021-12-06,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13797,"Other investments","Assessment of the Measurement of the Fair Value of Certain Securities",468746,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,6-K,2021-12-06,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13798,"Uncertain tax positions","Assessment of Income Tax Uncertainties",468746,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,6-K,2021-12-06,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
13799,"Insurance contract liabilities","Assessment of Insurance-Related Liabilities",468746,10/31/21,12/03/21,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Toronto,A6,ONTARIO,Canada,6-K,2021-12-06,,"BANK OF MONTREAL /CAN/",927971,"=""BMO""","FIRST CANADIAN PLACE",*,TORONTO,A6,ONTARIO,Canada,,,"=""6029""","Commercial Banks, NEC",521110,"Monetary Authorities - Central Bank",34,110,11/02/21,"71,210,147,840",10/31/21,"20,788,000,000","6,255,000,000","40,240,000,000","797,205,000,000"
