"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
33956,"Accounts/loans receivable","Loans and finance receivables at fair value – Refer to Notes 1 and 18 to the consolidated financial statements",525972,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2024-02-23,,"Enova International, Inc.",1529864,"=""ENVA""","175 WEST JACKSON BLVD.","SUITE 600",CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""6141""","Personal Credit Institutions",522291,"Consumer Lending",34,55,01/02/24,"1,647,859,840",12/31/23,"1,229,922,000","175,121,000","941,903,000","4,585,536,000"
33696,Goodwill,Goodwill,525475,12/31/23,02/22/24,2,"Ernst & Young LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-22,,"Enovis CORP",1420800,"=""ENOV""","2711 CENTERVILLE ROAD","SUITE 400",WILMINGTON,DE,DELAWARE,"US Mid Atlantic",,,"=""3842""","Orthopedic, Prosthetic, and Surgical Appliances and Supplies",333911,"Pump and Pumping Equipment Manufacturing",34,55,01/02/24,"3,026,699,264",12/31/23,"1,707,197,000","-33,261,000","230,136,000","4,509,334,000"
34890,"Business combinations","Business Combination – Refer to Note 3 to the financial statements",527626,12/31/23,02/28/24,3,"Deloitte & Touche LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2024-02-29,,"Enovix Corp",1828318,"=""ENVX""","3501 W. WARREN AVENUE",,FREMONT,CA,CALIFORNIA,"US West",,,"=""3690""","Miscellaneous Electrical Machinery, Equipment & Supplies",335912,"Primary Battery Manufacturing",34,12,01/02/24,"2,050,199,936",12/31/23,"7,644,000","-214,071,000","203,881,000","564,304,000"
32546,"Warranty liabilities","Warranty Obligations - Refer to Notes 2, 10 and 11 to the consolidated financial statements",524354,12/31/23,02/09/24,3,"Deloitte & Touche LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2024-02-09,,"Enphase Energy, Inc.",1463101,"=""ENPH""","47281 BAYSIDE PARKWAY",,FREMONT,CA,CALIFORNIA,"US West",,,"=""3674""","Semiconductors and Related Devices",335999,"All Other Miscellaneous Electrical Equipment and Component Manufacturing",34,131,01/02/24,"17,920,980,992",12/31/23,"2,290,786,000","438,936,000","700,526,000","3,383,012,000"
34372,Goodwill,"Interim and Annual Goodwill Impairment Tests – Alluxa and Semiconductor Reporting Units",526599,12/31/23,02/27/24,1,"PricewaterhouseCoopers LLP",,,,Charlotte,NC,"NORTH CAROLINA","US Southeast",10-K,2024-02-27,,"Enpro Inc.",1164863,"=""NPO""","5605 CARNEGIE BOULEVARD","SUITE 500",CHARLOTTE,NC,"NORTH CAROLINA","US Southeast",,,"=""3050""","Gaskets, Packg & Sealg Devices & Rubber & Plastics Hose",339991,"Gasket, Packing, and Sealing Device Manufacturing",34,156,01/02/24,"3,256,740,096",12/31/23,"1,059,300,000","22,200,000","-114,300,000","2,499,500,000"
32300,"Other contingent liabilities","Self-Insurance Liabilities (General and Professional Liability Claims) - Refer to Notes 2 and 19 to the financial statements",523804,12/31/23,02/01/24,3,"Deloitte & Touche LLP",,,,"Costa Mesa",CA,CALIFORNIA,"US West",10-K,2024-02-01,,"ENSIGN GROUP, INC",1125376,"=""ENSG""","29222 RANCHO VIEJO RD.","SUITE 127","SAN JUAN CAPISTRANO",CA,CALIFORNIA,"US West",,,"=""8051""","Skilled Nursing Care Facilities",621610,"Home Health Care Services",34,112,12/31/23,"6,350,749,184",12/31/23,"3,729,355,000","209,399,000","1,408,471,000","4,177,541,000"
33601,"Insurance contract liabilities","Valuation of losses and loss adjustment expenses (including those at fair value)",525584,12/31/23,02/22/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-02-22,,"Enstar Group LTD",1363829,,"P.O. BOX HM 2267, A.S. COOPER BUILDING","26 REID STREET",HAMILTON,D0,BERMUDA,Foreign,,,"=""6331""","Fire, Marine, and Casualty Insurance",524130,"Reinsurance Carriers",34,294,01/02/24,"4,708,985,344",12/31/23,"1,441,000,000","1,118,000,000",,"20,913,000,000"
33602,"Other contingent liabilities","Valuation of defendant asbestos liabilities",525584,12/31/23,02/22/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-02-22,,"Enstar Group LTD",1363829,,"P.O. BOX HM 2267, A.S. COOPER BUILDING","26 REID STREET",HAMILTON,D0,BERMUDA,Foreign,,,"=""6331""","Fire, Marine, and Casualty Insurance",524130,"Reinsurance Carriers",34,294,01/02/24,"4,708,985,344",12/31/23,"1,441,000,000","1,118,000,000",,"20,913,000,000"
39695,"Insurance contract liabilities","Valuation of losses and loss adjustment expenses (including those at fair value)",542475,12/31/23,02/22/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DEFM14A,2024-10-11,,"Enstar Group LTD",1363829,,"P.O. BOX HM 2267, A.S. COOPER BUILDING","26 REID STREET",HAMILTON,D0,BERMUDA,Foreign,,,"=""6331""","Fire, Marine, and Casualty Insurance",524130,"Reinsurance Carriers",34,294,01/02/24,"4,708,985,344",12/31/23,"1,441,000,000","1,118,000,000",,"20,913,000,000"
39696,"Other contingent liabilities","Valuation of defendant asbestos liabilities",542475,12/31/23,02/22/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",DEFM14A,2024-10-11,,"Enstar Group LTD",1363829,,"P.O. BOX HM 2267, A.S. COOPER BUILDING","26 REID STREET",HAMILTON,D0,BERMUDA,Foreign,,,"=""6331""","Fire, Marine, and Casualty Insurance",524130,"Reinsurance Carriers",34,294,01/02/24,"4,708,985,344",12/31/23,"1,441,000,000","1,118,000,000",,"20,913,000,000"
32820,Goodwill,"Goodwill impairment evaluation for APS reporting unit prior to segment realignment",524781,12/31/23,02/14/24,4,"KPMG LLP",,,,Minneapolis,MN,MINNESOTA,"US Midwest",10-K,2024-02-15,,"ENTEGRIS INC",1101302,"=""ENTG""","129 CONCORD ROAD",,BILLERICA,MA,MASSACHUSETTS,"US New England",,,"=""3089""","Plastics Products, NEC",333295,"Semiconductor Machinery Manufacturing",34,120,12/31/23,"18,016,567,296",12/31/23,"3,523,926,000","180,669,000","-1,819,235,000","8,812,591,000"
33876,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy Arkansas, LLC and Subsidiaries — Refer to Note 2 to the financial statements",526238,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY ARKANSAS, LLC",7323,"=""EAI""","425 WEST CAPITOL AVE",,"LITTLE ROCK",AR,ARKANSAS,"US Southeast",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221111,"Hydroelectric Power Generation",34,,,,12/31/23,"2,646,396,000","402,081,000",,"13,672,858,000"
34004,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy Corporation and Subsidiaries — Refer to Note 2 to the financial statements",526043,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY CORP /DE/",65984,"=""ETR""","639 LOYOLA AVE",,"NEW ORLEANS",LA,LOUISIANA,"US Southeast",,,"=""4911""","Electric Services",221113,"Nuclear Electric Power Generation",34,101,12/31/23,"21,538,146,304",12/31/23,"12,147,412,000","2,362,310,000","14,588,417,000","59,703,396,000"
34005,"Asset retirement and environmental obligations","Securitization Financing — Storm Cost Recovery Filings with Retail Regulators — Entergy Corporation and Subsidiaries — Refer to Note 2 to the financial statements",526043,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY CORP /DE/",65984,"=""ETR""","639 LOYOLA AVE",,"NEW ORLEANS",LA,LOUISIANA,"US Southeast",,,"=""4911""","Electric Services",221113,"Nuclear Electric Power Generation",34,101,12/31/23,"21,538,146,304",12/31/23,"12,147,412,000","2,362,310,000","14,588,417,000","59,703,396,000"
34006,"Uncertain tax positions","Uncertain Tax Positions — Entergy Corporation and Subsidiaries — Refer to Note 3 to the financial statements",526043,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY CORP /DE/",65984,"=""ETR""","639 LOYOLA AVE",,"NEW ORLEANS",LA,LOUISIANA,"US Southeast",,,"=""4911""","Electric Services",221113,"Nuclear Electric Power Generation",34,101,12/31/23,"21,538,146,304",12/31/23,"12,147,412,000","2,362,310,000","14,588,417,000","59,703,396,000"
33928,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy Louisiana, LLC and Subsidiaries — Refer to Note 2 to the financial statements",526014,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY LOUISIANA, LLC",1348952,"=""ELC""","4809 JEFFERSON HIGHWAY",,JEFFERSON,LA,LOUISIANA,"US Southeast",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221119,"Other Electric Power Generation",34,,,,12/31/23,"5,147,770,000","1,270,382,000",,"29,109,470,000"
33929,"Regulatory assets and liabilities","Securitization Financing — Storm Cost Recovery Filings with Retail Regulators — Entergy Louisiana, LLC and Subsidiaries — Refer to Note 2 to the financial statements",526014,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY LOUISIANA, LLC",1348952,"=""ELC""","4809 JEFFERSON HIGHWAY",,JEFFERSON,LA,LOUISIANA,"US Southeast",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221119,"Other Electric Power Generation",34,,,,12/31/23,"5,147,770,000","1,270,382,000",,"29,109,470,000"
33930,"Uncertain tax positions","Uncertain Tax Positions — Entergy Louisiana, LLC and Subsidiaries — Refer to Note 3 to the financial statements",526014,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY LOUISIANA, LLC",1348952,"=""ELC""","4809 JEFFERSON HIGHWAY",,JEFFERSON,LA,LOUISIANA,"US Southeast",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221119,"Other Electric Power Generation",34,,,,12/31/23,"5,147,770,000","1,270,382,000",,"29,109,470,000"
33882,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy Mississippi, LLC and Subsidiaries — Refer to Note 2 to the financial statements",526241,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY MISSISSIPPI, LLC",66901,"=""EMP""","308 EAST PEARL STREET",,JACKSON,MS,MISSISSIPPI,"US Southeast",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221119,"Other Electric Power Generation",34,,,,12/31/23,"1,802,533,000","192,271,000",,"6,228,006,000"
33971,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy New Orleans, LLC and Subsidiaries — Refer to Note 2 to the financial statements",526179,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY NEW ORLEANS, LLC",71508,"=""ENJ""","1600 PERDIDO ST",,"NEW ORLEANS",LA,LOUISIANA,"US Southeast",65984,"ENTERGY CORP /DE/","=""4931""","Electric and Other Services Combined",221111,"Hydroelectric Power Generation",34,,,,12/31/23,"843,933,000","228,938,000",,"2,097,975,000"
33994,"Regulatory assets and liabilities","Rate and Regulatory Matters — Entergy Texas, Inc. and Subsidiaries — Refer to Note 2 to the financial statements",526061,12/31/23,02/23/24,3,"Deloitte & Touche LLP",,,,"New Orleans",LA,LOUISIANA,"US Southeast",10-K,2024-02-23,,"ENTERGY TEXAS, INC.",1427437,"=""ETI.""","10055 GROGANS MILL ROAD",,"THE WOODLANDS",TX,TEXAS,"US Southwest",65984,"ENTERGY CORP /DE/","=""4911""","Electric Services",221121,"Electric Bulk Power Transmission and Control",34,,,"32,130,000",12/31/23,"2,028,586,000","291,273,000",,"8,056,572,000"
34219,"Allowance for credit losses","Allowance for Credit Losses on Loans — Refer to Note 1 to the financial statements",526297,12/31/23,02/26/24,3,"Deloitte & Touche LLP",,,,"Saint Louis",MO,MISSOURI,"US Southeast",10-K,2024-02-26,,"ENTERPRISE FINANCIAL SERVICES CORP",1025835,"=""EFSC""","150 NORTH MERAMEC","150 NORTH MERAMEC",CLAYTON,MO,MISSOURI,"US Southeast",,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,45,01/02/24,"1,686,466,688",12/31/23,"594,712,000","194,059,000","1,338,586,000","14,518,590,000"
34787,"Long-lived assets","Property, Plant and Equipment, Net and Intangible Assets, Net—Determination of Impairment Indicators—Refer to Notes 2, 4, and 6 to the consolidated financial statements",526950,12/31/23,02/28/24,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2024-02-28,,"ENTERPRISE PRODUCTS PARTNERS L.P.",1061219,"=""EPD""","1100 LOUISIANA 10TH FLOOR",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""4922""","Natural Gas Transmission",211111,"Crude Petroleum and Natural Gas Extraction",34,27,01/02/24,"57,858,854,912",12/31/23,"49,715,000,000","5,532,000,000","18,344,000,000","70,982,000,000"
36038,"Business combinations","Contingent Consideration Liability – MediaDonuts — Refer to Notes 2 and 10 to the consolidated financial statements",529969,12/31/23,03/14/24,3,"Deloitte & Touche LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2024-03-14,,"ENTRAVISION COMMUNICATIONS CORP",1109116,"=""EVC""","1 ESTRELLA WAY",,BURBANK,CA,CALIFORNIA,"US West",,,"=""4833""","Television Broadcasting Stations",515120,"Television Broadcasting",34,4,01/02/24,"317,721,792",12/31/23,"1,106,867,000","-15,437,000","-71,344,000","865,946,000"
36039,"Business combinations","Redeemable Noncontrolling Interest – Adsmurai — Refer to Note 3 to the consolidated financial statements",529969,12/31/23,03/14/24,3,"Deloitte & Touche LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2024-03-14,,"ENTRAVISION COMMUNICATIONS CORP",1109116,"=""EVC""","1 ESTRELLA WAY",,BURBANK,CA,CALIFORNIA,"US West",,,"=""4833""","Television Broadcasting Stations",515120,"Television Broadcasting",34,4,01/02/24,"317,721,792",12/31/23,"1,106,867,000","-15,437,000","-71,344,000","865,946,000"
34655,"Revenue from customer contracts","Sufficiency of audit evidence over the IT elements of revenue recognition",527029,12/31/23,02/28/24,4,"KPMG LLP",,,,Denver,CO,COLORADO,"US West",10-K,2024-02-28,,"ENVESTNET, INC.",1337619,,"1000 CHESTERBROOK BOULEVARD","SUITE 250",BERWYN,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""7389""","Business Services, NEC",541512,"Computer Systems Design Services",34,50,01/02/24,"2,711,500,800",12/31/23,"1,245,620,000","-238,724,000","-801,153,000","1,877,252,000"
34656,Goodwill,"Goodwill impairment of Data and Analytics reporting unit",527029,12/31/23,02/28/24,4,"KPMG LLP",,,,Denver,CO,COLORADO,"US West",10-K,2024-02-28,,"ENVESTNET, INC.",1337619,,"1000 CHESTERBROOK BOULEVARD","SUITE 250",BERWYN,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""7389""","Business Services, NEC",541512,"Computer Systems Design Services",34,50,01/02/24,"2,711,500,800",12/31/23,"1,245,620,000","-238,724,000","-801,153,000","1,877,252,000"
34790,Goodwill,"Goodwill Impairment Assessments – Environmental and Clean Earth Reporting Units",527590,12/31/23,02/29/24,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-29,,"ENVIRI Corp",45876,"=""NVRI""","TWO LOGAN SQUARE","100-120 NORTH 18TH STREET, 17TH FLOOR",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""8900""","Services-Services, NEC",331111,"Iron and Steel Mills",34,9,01/02/24,"716,905,472",12/31/23,"2,069,225,000","-86,121,000","-569,662,000","2,854,552,000"
34791,"Revenue from customer contracts","Revenue Recognition using the Cost-to-Cost Method - Harsco Rail",527590,12/31/23,02/29/24,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-29,,"ENVIRI Corp",45876,"=""NVRI""","TWO LOGAN SQUARE","100-120 NORTH 18TH STREET, 17TH FLOOR",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""8900""","Services-Services, NEC",331111,"Iron and Steel Mills",34,9,01/02/24,"716,905,472",12/31/23,"2,069,225,000","-86,121,000","-569,662,000","2,854,552,000"
32914,Goodwill,"Goodwill Impairment",524828,12/31/23,02/15/24,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2024-02-15,,"Envista Holdings Corp",1757073,"=""NVST""","200 S. KRAEMER BLVD., BLDG. E",,BREA,CA,CALIFORNIA,"US West",,,"=""3843""","Dental Equipment and Supplies",339114,"Dental Equipment and Supplies Manufacturing",34,24,01/02/24,"4,130,797,056",12/31/23,"2,566,500,000","-100,200,000","-72,300,000","6,605,100,000"
32915,"Other intangible assets","Indefinite-lived Intangible Asset Impairment",524828,12/31/23,02/15/24,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2024-02-15,,"Envista Holdings Corp",1757073,"=""NVST""","200 S. KRAEMER BLVD., BLDG. E",,BREA,CA,CALIFORNIA,"US West",,,"=""3843""","Dental Equipment and Supplies",339114,"Dental Equipment and Supplies Manufacturing",34,24,01/02/24,"4,130,797,056",12/31/23,"2,566,500,000","-100,200,000","-72,300,000","6,605,100,000"
39637,"Revenue from customer contracts","Accounting for Wood Pellet Off-Take Contracts",542083,12/31/23,10/03/24,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2024-10-03,Yes,"Enviva, LLC",1592057,,"7500 OLD GEORGETOWN ROAD","SUITE 1400",BETHESDA,MD,MARYLAND,"US Mid Atlantic",,,"=""2400""","Lumber & Wood Products (No Furniture)",321999,"All Other Miscellaneous Wood Product Manufacturing",34,,,,12/31/23,"1,177,853,000","-685,994,000","-112,927,000","2,530,809,000"
39638,"Revenue from customer contracts","Recoverability Assessment for Customer Assets",542083,12/31/23,10/03/24,2,"Ernst & Young LLP",,,,Tysons,VA,VIRGINIA,"US Mid Atlantic",10-K,2024-10-03,Yes,"Enviva, LLC",1592057,,"7500 OLD GEORGETOWN ROAD","SUITE 1400",BETHESDA,MD,MARYLAND,"US Mid Atlantic",,,"=""2400""","Lumber & Wood Products (No Furniture)",321999,"All Other Miscellaneous Wood Product Manufacturing",34,,,,12/31/23,"1,177,853,000","-685,994,000","-112,927,000","2,530,809,000"
33474,"Proven and unproven reserves","Proved Oil and Gas Properties and Depletion — Crude Oil, NGL and Natural Gas Reserves — Refer to Note 1 to the Financial Statements",525668,12/31/23,02/22/24,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2024-02-22,,"EOG RESOURCES INC",821189,"=""EOG""","1111 BAGBY, SKY LOBBY 2",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""1311""","Crude Petroleum and Natural Gas",211111,"Crude Petroleum and Natural Gas Extraction",34,121,12/31/23,"70,255,058,944",12/31/23,"24,186,000,000","7,594,000,000",,"43,857,000,000"
35324,"Other debt","Convertible Notes Payable and Warrants Liability - Refer to Notes 12 and 13 to the financial statements",528210,12/31/23,03/04/24,3,"Deloitte & Touche LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-03-04,Yes,"Eos Energy Enterprises, Inc.",1805077,"=""EOSE""","3920 PARK AVENUE",,EDISON,NJ,"NEW JERSEY","US Mid Atlantic",,,"=""3690""","Miscellaneous Electrical Machinery, Equipment & Supplies",335912,"Primary Battery Manufacturing",34,1,12/31/23,"217,055,872",12/31/23,"16,378,000","-229,506,000","-115,426,000","186,492,000"
33590,"Revenue from customer contracts","Revenues — Refer to Notes 1 and 13 to the financial statements",525580,12/31/23,02/22/24,3,"Deloitte & Touche LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-22,,"EPAM Systems, Inc.",1352010,"=""EPAM""","41 UNIVERSITY DRIVE","SUITE 202",NEWTOWN,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""7371""","Computer Programming Services",541511,"Custom Computer Programming Services",34,291,01/02/24,"16,803,532,800",12/31/23,"4,690,540,000","417,083,000","2,837,314,000","4,352,365,000"
30103,"Revenue from customer contracts","Revenue Recognition – Gross Versus Net Recognition of Sales of Third-Party Software – Refer to Note 1 to the financial statements",512468,03/31/23,05/24/23,3,"Deloitte & Touche LLP",,,,McLean,VA,VIRGINIA,"US Mid Atlantic",10-K,2023-05-25,,"EPLUS INC",1022408,"=""PLUS""","13595 DULLES TECHNOLOGY DRIVE",,HERNDON,VA,VIRGINIA,"US Mid Atlantic",,,"=""5045""","Computers and Computer Peripheral Equipment and Software",541512,"Computer Systems Design Services",34,49,03/31/23,"1,319,421,184",03/31/23,"2,067,718,000","119,356,000","621,115,000","1,414,826,000"
30104,"Accounts/loans receivable","Transfers of Financial Assets – Refer to Note 4 to the financial statements",512468,03/31/23,05/24/23,3,"Deloitte & Touche LLP",,,,McLean,VA,VIRGINIA,"US Mid Atlantic",10-K,2023-05-25,,"EPLUS INC",1022408,"=""PLUS""","13595 DULLES TECHNOLOGY DRIVE",,HERNDON,VA,VIRGINIA,"US Mid Atlantic",,,"=""5045""","Computers and Computer Peripheral Equipment and Software",541512,"Computer Systems Design Services",34,49,03/31/23,"1,319,421,184",03/31/23,"2,067,718,000","119,356,000","621,115,000","1,414,826,000"
31350,"Revenue from customer contracts","Revenue Recognition – Gross Versus Net Recognition of Sales of Third-Party Software – Refer to Note 1 to the financial statements",518071,03/31/23,05/24/23,3,"Deloitte & Touche LLP",,,,McLean,VA,VIRGINIA,"US Mid Atlantic",8-K,2023-10-06,,"EPLUS INC",1022408,"=""PLUS""","13595 DULLES TECHNOLOGY DRIVE",,HERNDON,VA,VIRGINIA,"US Mid Atlantic",,,"=""5045""","Computers and Computer Peripheral Equipment and Software",541512,"Computer Systems Design Services",34,49,03/31/23,"1,319,421,184",03/31/23,"2,067,718,000","119,356,000","621,115,000","1,414,826,000"
31351,"Accounts/loans receivable","Transfers of Financial Assets – Refer to Note 4 to the financial statements",518071,03/31/23,05/24/23,3,"Deloitte & Touche LLP",,,,McLean,VA,VIRGINIA,"US Mid Atlantic",8-K,2023-10-06,,"EPLUS INC",1022408,"=""PLUS""","13595 DULLES TECHNOLOGY DRIVE",,HERNDON,VA,VIRGINIA,"US Mid Atlantic",,,"=""5045""","Computers and Computer Peripheral Equipment and Software",541512,"Computer Systems Design Services",34,49,03/31/23,"1,319,421,184",03/31/23,"2,067,718,000","119,356,000","621,115,000","1,414,826,000"
35237,"Real estate investments","Evaluation of indicators real estate investments may not be recoverable",527335,12/31/23,02/29/24,4,"KPMG LLP",,,,"Kansas City",MO,MISSOURI,"US Southeast",10-K,2024-02-29,,"EPR PROPERTIES",1045450,"=""EPR""","909 WALNUT STREET","SUITE 200","KANSAS CITY",MO,MISSOURI,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",531110,"Lessors of Residential Buildings and Dwellings",34,49,01/02/24,"3,672,310,016",12/31/23,"705,668,000","173,046,000",,"1,163,526,000"
35238,"Real estate investments","Impairment of real estate investments",527335,12/31/23,02/29/24,4,"KPMG LLP",,,,"Kansas City",MO,MISSOURI,"US Southeast",10-K,2024-02-29,,"EPR PROPERTIES",1045450,"=""EPR""","909 WALNUT STREET","SUITE 200","KANSAS CITY",MO,MISSOURI,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",531110,"Lessors of Residential Buildings and Dwellings",34,49,01/02/24,"3,672,310,016",12/31/23,"705,668,000","173,046,000",,"1,163,526,000"
32703,"Proven and unproven reserves","Depreciation, depletion and amortization ('DD&A') of proved oil and natural gas properties",524615,12/31/23,02/14/24,2,"Ernst & Young LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-14,,"EQT Corp",33213,"=""EQT""","625 LIBERTY AVENUE","SUITE 1700",PITTSBURGH,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""1311""","Crude Petroleum and Natural Gas",221210,"Natural Gas Distribution",34,39,01/02/24,"16,009,041,920",12/31/23,"5,069,982,000","1,735,232,000",,"25,285,098,000"
32704,"Business combinations","Valuation of Acquired Natural Gas and Oil Properties",524615,12/31/23,02/14/24,2,"Ernst & Young LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2024-02-14,,"EQT Corp",33213,"=""EQT""","625 LIBERTY AVENUE","SUITE 1700",PITTSBURGH,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""1311""","Crude Petroleum and Natural Gas",221210,"Natural Gas Distribution",34,39,01/02/24,"16,009,041,920",12/31/23,"5,069,982,000","1,735,232,000",,"25,285,098,000"
33749,Goodwill,"Goodwill impairment test for the Asia Pacific reporting unit",525615,12/31/23,02/22/24,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2024-02-22,,"EQUIFAX INC",33185,"=""EFX""","1550 PEACHTREE ST NW",,ATLANTA,GA,GEORGIA,"US Southeast",,,"=""7320""","Services-Consumer Credit Reporting, Collection Agencies",561450,"Credit Bureaus",34,240,01/02/24,"29,556,008,960",12/31/23,"5,265,200,000","545,300,000","-4,114,300,000","12,280,000,000"
33021,"Other income taxes","Income taxes - Real estate investment trust asset tests",524939,12/31/23,02/16/24,1,"PricewaterhouseCoopers LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2024-02-16,,"EQUINIX INC",1101239,"=""EQIX""","ONE LAGOON DRIVE",,"REDWOOD CITY",CA,CALIFORNIA,"US West",,,"=""6798""","Real Estate Investment Trusts",517310,"Telecommunications Resellers",34,810,01/02/24,"76,090,638,336",12/31/23,"8,188,000,000","969,000,000","5,071,902,000","32,650,724,000"
36430,"Proven and unproven reserves","Recoverable amounts of production plants and oil and gas assets including assets under development",530650,12/31/23,03/12/24,2,"Ernst & Young LLP",50,"Ernst & Young AS",1572,Stavanger,Q8,NORWAY,Foreign,20-F,2024-03-21,,"EQUINOR ASA",1140625,"=""EQNR""","FORUSBEEN 50",,STAVANGER,Q8,NORWAY,Foreign,,,"=""2911""","Petroleum Refining",211111,"Crude Petroleum and Natural Gas Extraction",34,31,01/02/24,"102,191,800,320",12/31/23,"106,848,000,000","11,904,000,000","42,781,000,000","143,580,000,000"
