"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
39198,"Other intangible assets","Goodwill and Other Intangible Assets, net – Max Factor Trademark Valuation – Refer to Notes 2 and 11 to the financial statements",540197,06/30/24,08/20/24,3,"Deloitte & Touche LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-08-20,,"COTY INC.",1024305,"=""COTY""","350 FIFTH AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""2844""","Perfumes, Cosmetics, and Other Toilet Preparations",325620,"Toilet Preparation Manufacturing",34,10,07/02/24,"8,470,108,672",06/30/24,"6,118,000,000","89,400,000","-3,408,200,000","12,082,500,000"
42726,"Pension and other post-employment benefits","Valuation of Defined Severance Benefits Obligation",553184,12/31/24,02/25/25,1,"PricewaterhouseCoopers LLP",155,"Samil PricewaterhouseCoopers",1103,Seoul,M5,"KOREA (SOUTH)",Foreign,10-K,2025-02-25,,"Coupang, Inc.",1834584,"=""CPNG""","720 OLIVE WAY","SUITE 600",SEATTLE,WA,WASHINGTON,"US West",,,"=""5961""","Catalog and Mail-Order Houses",492110,Couriers,34,22,12/31/24,"36,113,141,760",12/31/24,"30,268,000,000","154,000,000","3,907,000,000","15,344,000,000"
42605,"Revenue from customer contracts","Revenue Recognition - Refer to Notes 2 and 3 to the financial statements",552953,12/31/24,02/24/25,3,"Deloitte & Touche LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2025-02-24,,"Coursera, Inc.",1651562,"=""COUR""","2440 WEST EL CAMINO REAL",,"MOUNTAIN VIEW",CA,CALIFORNIA,"US West",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,8,01/02/25,"1,343,230,464",12/31/24,"694,674,000","-79,530,000","572,899,000","930,274,000"
40741,"Revenue from customer contracts","Revenue Recognition - Refer to Note 2 to the financial statements",550334,12/31/24,02/06/25,3,"Deloitte & Touche LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2025-02-06,,"COUSINS PROPERTIES INC",25232,"=""CUZ""","3344 PEACHTREE ROAD, NE","SUITE 1800",ATLANTA,GA,GEORGIA,"US Southeast",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,31,12/31/24,"5,137,117,184",12/31/24,"856,758,000","45,962,000","4,674,689,000","8,802,146,000"
44310,"Other assets","Assessment of impairment indicators from certain contracts with customers",555262,12/31/24,03/04/25,4,"KPMG LLP",,,,Denver,CO,COLORADO,"US West",10-K,2025-03-04,,"CPI Card Group Inc.",1641614,"=""PMTS""","10368 WEST CENTENNIAL RD",,LITTLETON,CO,COLORADO,"US West",,,"=""2750""","Commercial Printing",522210,"Credit Card Issuing",34,32,01/02/25,"354,869,504",12/31/24,"480,601,000","19,521,000","-93,263,000","349,657,000"
39565,"Other contingent liabilities","Commitments and Contingencies – Insurance Reserves – Refer to Notes 1 and 14 to the financial statements",541758,08/02/24,09/27/24,3,"Deloitte & Touche LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2024-09-27,,"CRACKER BARREL OLD COUNTRY STORE, INC",1067294,"=""CBRL""","PO BOX 787",,LEBANON,TN,TENNESSEE,"US Southeast",,,"=""5812""","Eating and Drinking Places",722110,"Full-Service Restaurants",34,46,07/31/24,"1,017,531,200",08/02/24,"3,470,762,000","40,930,000","415,724,000","2,161,494,000"
43390,"Revenue from customer contracts","Revenue – Over-Time Basis — Refer to Note 1 to the financial statements",554063,12/31/24,02/27/25,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2025-02-27,,"Crane Co",1944013,"=""CR""","100 FIRST STAMFORD PLACE",,STAMFORD,CT,CONNECTICUT,"US New England",,,"=""3490""","Miscellaneous Fabricated Metal Products",332912,"Fluid Power Valve and Hose Fitting Manufacturing",34,151,01/02/25,"8,640,898,048",12/31/24,"2,131,200,000","294,700,000","817,200,000","2,641,900,000"
42153,"Revenue from customer contracts","Revenue Recognition – Over Time Basis — Refer to Note 1 to the financial statements",552329,12/31/24,02/20/25,3,"Deloitte & Touche LLP",,,,Stamford,CT,CONNECTICUT,"US New England",10-K,2025-02-20,,"Crane NXT, Co.",25445,"=""CXT""","CRANE NXT, CO.","950 WINTER STREET, 4TH FLOOR NORTH",WALTHAM,MA,MASSACHUSETTS,"US New England",,,"=""3490""","Miscellaneous Fabricated Metal Products",336311,"Carburetor, Piston, Piston Ring, and Valve Manufacturing",34,59,01/02/25,"3,352,358,656",12/31/24,"1,486,800,000","184,100,000","-311,000,000","2,386,500,000"
44130,"Revenue from customer contracts","Deferred Revenues for Lifetime Claim Handling",555119,12/31/24,03/03/25,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2025-03-03,,"CRAWFORD & CO",25475,"=""CRD.A""","5335 TRIANGLE PARKWAY",,"PEACHTREE CORNERS",GA,GEORGIA,"US Southeast",,,"=""6411""","Insurance Agents, Brokers, and Service",524291,"Claims Adjusting",34,12,12/31/24,"348,233,440",12/31/24,"1,340,970,000","26,596,000","-105,557,000","803,755,000"
44498,"Real estate investments","Investments in Real Estate – Evaluation of Impairment and Undiscounted Cash Flows – Refer to Note 2 to the consolidated financial statements",556324,12/31/24,03/07/25,3,"Deloitte & Touche LLP",,,,Tempe,AZ,ARIZONA,"US Southwest",10-K,2025-03-07,,"Creative Media & Community Trust Corp",908311,"=""CMCT""","17950 PRESTON RD","SUITE 600",DALLAS,TX,TEXAS,"US Southwest",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,0,01/02/25,"18,126,848",12/31/24,"124,512,000","-25,175,000","321,747,000","889,555,000"
47007,"Allowance for credit losses","Expected credit loss on the loan portfolio",562634,12/31/24,04/25/25,2,"Ernst & Young LLP",846,"Tanaka Valdivia & Asociados Sociedad Civil de Responsabilidad Limitada",1315,Lima,R5,PERU,Foreign,20-F,2025-04-25,,"CREDICORP LTD",1001290,"=""BAP""","CLARENDON HOUSE, 2 CHURCH STREET","P.O. BOX HM 666,",HAMILTON,D0,BERMUDA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,183,12/31/24,"14,561,841,152",12/31/24,"4,844,106,000","1,496,780,000","8,266,733,000","68,164,960,000"
47008,"Insurance contract liabilities","Valuation of the liability for life insurance contracts under the general measurement model",562634,12/31/24,04/25/25,2,"Ernst & Young LLP",846,"Tanaka Valdivia & Asociados Sociedad Civil de Responsabilidad Limitada",1315,Lima,R5,PERU,Foreign,20-F,2025-04-25,,"CREDICORP LTD",1001290,"=""BAP""","CLARENDON HOUSE, 2 CHURCH STREET","P.O. BOX HM 666,",HAMILTON,D0,BERMUDA,Foreign,,,"=""6029""","Commercial Banks, NEC",522110,"Commercial Banking",34,183,12/31/24,"14,561,841,152",12/31/24,"4,844,106,000","1,496,780,000","8,266,733,000","68,164,960,000"
38679,Inventory,"Inventory Valuation",537878,04/27/24,06/24/24,2,"Ernst & Young LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2024-06-24,,"Credo Technology Group Holding Ltd",1807794,"=""CRDO""","C/O MAPLES CORPORATE SERVICES, LIMITED","PO BOX 309, UGLAND HOUSE","GRAND CAYMAN",E9,"CAYMAN ISLANDS",Foreign,,,"=""3674""","Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,18,04/29/24,"3,014,344,704",04/27/24,"192,970,000","-28,369,000",,"601,932,000"
43121,"Proven and unproven reserves","Proved Oil and Natural Gas Properties – Oil and Natural Gas Reserves – Refer to Notes 2 and 4 to the financial statements",553704,12/31/24,02/26/25,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2025-02-26,,"Crescent Energy Co",1866175,"=""CRGY""","600 TRAVIS STREET","SUITE 7200",HOUSTON,TX,TEXAS,"US Southwest",,,"=""1311""","Crude Petroleum and Natural Gas",551112,"Offices of Other Holding Companies",34,15,12/31/24,"2,733,103,360",12/31/24,"2,930,919,000","-114,605,000",,"9,160,649,000"
43122,"Proven and unproven reserves","Management's Determination of Fair Value – Refer to Notes 2, 3 and 6 to the financial statements",553704,12/31/24,02/26/25,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2025-02-26,,"Crescent Energy Co",1866175,"=""CRGY""","600 TRAVIS STREET","SUITE 7200",HOUSTON,TX,TEXAS,"US Southwest",,,"=""1311""","Crude Petroleum and Natural Gas",551112,"Offices of Other Holding Companies",34,15,12/31/24,"2,733,103,360",12/31/24,"2,930,919,000","-114,605,000",,"9,160,649,000"
39774,"Other investments","Level 3 Investment Properties Valued Using Discounted Cash Flows",542803,06/30/24,10/22/24,1,"PricewaterhouseCoopers LLP",88,"Price Waterhouse & Co SRL",1349,"Buenos Aires",C1,ARGENTINA,Foreign,20-F,2024-10-23,,"CRESUD INC",1034957,"=""CRESY""","CARLOS M. DELLA PAOLERA 261","9TH FLOOR","BUENOS AIRES",C1,ARGENTINA,Foreign,,,"=""6500""","Real Estate",112111,"Beef Cattle Ranching and Farming",34,8,07/02/24,"485,967,648",06/30/24,"1,072,000,000","163,000,000","951,000,000","5,309,000,000"
43089,"Business combinations","Acquisitions - Valuation of Property, plant and equipment related to the Hunter and Adbri acquisitions - Refer to Notes 1 and 4 to the financial statements",553689,12/31/24,02/26/25,3,"Deloitte & Touche LLP",787,"Deloitte Ireland LLP",1193,Dublin,L2,IRELAND,Foreign,10-K,2025-02-26,,"CRH PUBLIC LTD CO",849395,"=""CRH""","STONEMASON'S WAY, RATHFARNHAM",,DUBLIN,L2,IRELAND,Foreign,,,"=""3241""","Cement, Hydraulic",327310,"Cement Manufacturing",34,93,01/02/25,"62,981,300,224",12/31/24,"35,572,000,000","3,492,000,000","9,719,000,000","50,613,000,000"
43090,"Revenue from customer contracts","Service revenues - Revenue recognition for certain long-term contracts - Refer to Notes 1 and 2 to the financial statements",553689,12/31/24,02/26/25,3,"Deloitte & Touche LLP",787,"Deloitte Ireland LLP",1193,Dublin,L2,IRELAND,Foreign,10-K,2025-02-26,,"CRH PUBLIC LTD CO",849395,"=""CRH""","STONEMASON'S WAY, RATHFARNHAM",,DUBLIN,L2,IRELAND,Foreign,,,"=""3241""","Cement, Hydraulic",327310,"Cement Manufacturing",34,93,01/02/25,"62,981,300,224",12/31/24,"35,572,000,000","3,492,000,000","9,719,000,000","50,613,000,000"
40850,"Revenue from customer contracts","Estimation of Variable Consideration for ongoing Collaboration Agreements",550620,12/31/24,02/11/25,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2025-02-11,,"CRISPR Therapeutics AG",1674416,"=""CRSP""","BAARERSTRASSE 14",,ZUG,V8,SWITZERLAND,Foreign,,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,39,12/31/24,"3,374,804,480",12/31/24,"37,314,000","-366,252,000","1,932,080,000","2,242,034,000"
43876,"Other revenue","Revenue — Refer to Note 1 to the financial statements",554682,12/31/24,02/28/25,3,"Deloitte & Touche LLP",11,"Deloitte & Associés",1756,Paris,I0,FRANCE,Foreign,10-K,2025-02-28,,"Criteo S.A.",1576427,"=""CRTO""","32 RUE BLANCHE",,PARIS,I0,FRANCE,Foreign,,,"=""7311""","Advertising Agencies",541810,"Advertising Agencies",34,39,01/02/25,"2,170,314,496",12/31/24,"1,933,289,000","114,713,000","407,556,000","2,266,449,000"
41061,"Deferred income taxes","Income Taxes – Evaluation of the Deferred Tax Asset resulting from Intra-entity Intellectual Property Transaction — Refer to Note 14 to the consolidated financial statements",551076,12/31/24,02/13/25,3,"Deloitte & Touche LLP",,,,Denver,CO,COLORADO,"US West",10-K,2025-02-13,,"Crocs, Inc.",1334036,"=""CROX""","500 ELDORADO BOULEVARD","BUILDING 5",BROOMFIELD,CO,COLORADO,"US West",,,"=""3021""","Rubber and Plastics Footwear",316211,"Rubber and Plastics Footwear Manufacturing",34,110,12/31/24,"6,188,445,184",12/31/24,"4,102,108,000","950,071,000","-652,839,000","4,812,153,000"
44322,"Other contingent liabilities","Insurance Claim Liabilities and Insurance Recovery Receivables — Refer to Notes 2 and 7 to the financial statements",555457,12/31/24,03/05/25,3,"Deloitte & Touche LLP",,,,"Boca Raton",FL,FLORIDA,"US Southeast",10-K,2025-03-05,,"CROSS COUNTRY HEALTHCARE INC",1141103,"=""CCRN""","6551 PARK OF COMMERCE BOULEVARD, N.W.",,"BOCA RATON",FL,FLORIDA,"US Southeast",,,"=""7363""","Help Supply Services",561310,"Employment Placement Agencies",34,18,12/31/24,"586,157,504",12/31/24,"1,344,004,000","-14,556,000","241,713,000","589,251,000"
35585,"Revenue from customer contracts","Revenue Recognition – Identification and Evaluation for Terms and Conditions in Contracts",528949,01/31/24,03/06/24,1,"PricewaterhouseCoopers LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2024-03-07,,"CrowdStrike Holdings, Inc.",1535527,"=""CRWD""","206 E. 9TH STREET","SUITE 1400",AUSTIN,TX,TEXAS,"US Southwest",,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,293,01/31/24,"67,093,651,456",01/31/24,"3,055,555,000","89,327,000","1,551,391,000","6,646,520,000"
45039,"Revenue from customer contracts","Revenue Recognition - Towers Segment - Site Rental Revenues",557460,12/31/24,03/14/25,1,"PricewaterhouseCoopers LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-03-14,,"CROWN CASTLE INC.",1051470,"=""CCI""","8020 KATY FREEWAY",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""6798""","Real Estate Investment Trusts",517212,"Cellular and Other Wireless Telecommunications",34,89,01/02/25,"38,792,237,056",12/31/24,"6,568,000,000","-3,903,000,000","-8,041,000,000","32,736,000,000"
45040,Goodwill,"Quantitative Goodwill Impairment Test – Fiber Reporting Unit",557460,12/31/24,03/14/25,1,"PricewaterhouseCoopers LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-03-14,,"CROWN CASTLE INC.",1051470,"=""CCI""","8020 KATY FREEWAY",,HOUSTON,TX,TEXAS,"US Southwest",,,"=""6798""","Real Estate Investment Trusts",517212,"Cellular and Other Wireless Telecommunications",34,89,01/02/25,"38,792,237,056",12/31/24,"6,568,000,000","-3,903,000,000","-8,041,000,000","32,736,000,000"
38756,"Allowance for credit losses","Evaluation of certain anticipated returns and claims, expected credit losses, and chargebacks",538149,03/31/24,06/28/24,4,"KPMG LLP",,,,"Baton Rouge",LA,LOUISIANA,"US Southeast",10-K,2024-06-28,,"CROWN CRAFTS INC",25895,"=""CRWS""","916 SOUTH BURNSIDE AVENUE",,GONZALES,LA,LOUISIANA,"US Southeast",,,"=""2211""","Broadwoven Fabric Mills, Cotton",313210,"Broadwoven Fabric Mills",34,5,04/02/24,"54,378,216",03/31/24,"87,632,000","4,894,000","40,803,000","82,706,000"
44024,Goodwill,"Goodwill Impairment Assessments – Certain Reporting Units in the Transit Packaging and Other Segments",554958,12/31/24,03/03/25,1,"PricewaterhouseCoopers LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-03-03,,"CROWN HOLDINGS, INC.",1219601,"=""CCK""","14025 RIVEREDGE DRIVE, SUITE 300",,TAMPA,FL,FLORIDA,"US Southeast",,,"=""3411""","Metal Cans",332431,"Metal Can Manufacturing",34,81,01/02/25,"9,715,338,240",12/31/24,"11,801,000,000","424,000,000","-1,242,000,000","13,848,000,000"
44522,Goodwill,"Goodwill and Trademark Impairment— MVE Reporting Unit — Refer to Notes 2 and 8 to the financial statements",556119,12/31/24,03/07/25,3,"Deloitte & Touche LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2025-03-07,,"Cryoport, Inc.",1124524,"=""CYRX""","112 WESTWOOD PLACE, SUITE 350",,BRENTWOOD,TN,TENNESSEE,"US Southeast",,,"=""2834""","Pharmaceutical Preparations",332439,"Other Metal Container Manufacturing",34,8,01/02/25,"394,456,064",12/31/24,"228,385,000","-114,756,000","179,774,000","703,492,000"
41928,"Revenue from customer contracts","Agreements with significant customers",552058,12/31/24,02/20/25,4,"KPMG LLP",,,,Omaha,NE,NEBRASKA,"US Midwest",10-K,2025-02-20,,"CSG SYSTEMS INTERNATIONAL INC",1005757,"=""CSGS""","169 INVERNESS DR W","SUITE 300",ENGLEWOOD,CO,COLORADO,"US West",,,"=""7374""","Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,51,01/02/25,"1,470,924,928",12/31/24,"1,197,248,000","86,852,000","-153,585,000","1,500,687,000"
43395,"Depreciation and amortization","Depreciation Policies for Assets Utilizing the Group-Life Method",554070,12/31/24,02/27/25,2,"Ernst & Young LLP",,,,Jacksonville,FL,FLORIDA,"US Southeast",10-K,2025-02-27,,"CSX CORP",277948,"=""CSX""","500 WATER STREET","15TH FLOOR",JACKSONVILLE,FL,FLORIDA,"US Southeast",,,"=""4011""","Railroads, Line-haul Operating",482111,"Line-Haul Railroads",34,32,01/02/25,"62,017,961,984",12/31/24,"14,540,000,000","3,470,000,000","12,069,000,000","42,764,000,000"
43794,"Property, plant and equipment","Evaluation of the identification and assessment of impairment indicators for certain storage properties",554471,12/31/24,02/28/25,4,"KPMG LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-02-28,,CubeSmart,1298675,"=""CUBE""","5 OLD LANCASTER ROAD",,MALVERN,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,43,12/31/24,"9,759,729,664",12/31/24,"1,066,231,000","391,180,000",,"6,394,181,000"
43704,"Property, plant and equipment","Evaluation of the identification and assessment of impairment indicators for certain storage properties",554485,12/31/24,02/28/25,4,"KPMG LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-02-28,,"CubeSmart, L.P.",1300485,,"5 OLD LANCASTER ROAD",,MALVERN,PA,PENNSYLVANIA,"US Mid Atlantic",1298675,CubeSmart,"=""6798""","Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,,,,12/31/24,"1,066,231,000","393,339,000",,"6,394,181,000"
40736,"Allowance for credit losses","Allowances for Credit Losses",550331,12/31/24,02/06/25,2,"Ernst & Young LLP",,,,"San Antonio",TX,TEXAS,"US Southwest",10-K,2025-02-06,,"CULLEN/FROST BANKERS, INC.",39263,"=""CFR""","111 W HOUSTON ST",,"SAN ANTONIO",TX,TEXAS,"US Southwest",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,133,01/02/25,"8,514,145,792",12/31/24,"2,137,448,000","721,265,000",,"52,510,609,000"
45351,"Allowance for credit losses","Allowances for Credit Losses",558360,12/31/24,02/06/25,2,"Ernst & Young LLP",,,,"San Antonio",TX,TEXAS,"US Southwest",ARS,2025-03-21,,"CULLEN/FROST BANKERS, INC.",39263,"=""CFR""","111 W HOUSTON ST",,"SAN ANTONIO",TX,TEXAS,"US Southwest",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,133,01/02/25,"8,514,145,792",12/31/24,"2,137,448,000","721,265,000",,"52,510,609,000"
40859,Goodwill,"Goodwill Impairment Test as of the End of the Fiscal Third Quarter – Drivetrain and Braking Systems Reporting Unit",550642,12/31/24,02/11/25,1,"PricewaterhouseCoopers LLP",,,,Indianapolis,IN,INDIANA,"US Midwest",10-K,2025-02-11,,"CUMMINS INC",26172,"=""CMI""","500 JACKSON ST","BOX 3005 MAIL CODE 93050",COLUMBUS,IN,INDIANA,"US Midwest",,,"=""3510""","Engines & Turbines",336399,"All Other Motor Vehicle Parts Manufacturing",34,348,01/02/25,"47,691,272,192",12/31/24,"34,102,000,000","3,946,000,000","5,550,000,000","31,540,000,000"
43210,"Other intangible assets","FCC Broadcast Licenses Impairment Assessments",553847,12/31/24,02/27/25,1,"PricewaterhouseCoopers LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2025-02-27,,"CUMULUS MEDIA INC",1058623,"=""CMLS""","3280 PEACHTREE ROAD N.W.","SUITE 2300",ATLANTA,GA,GEORGIA,"US Southeast",,,"=""4832""","Radio Broadcasting Stations",515112,"Radio Stations",34,1,12/31/24,"11,204,460",12/31/24,"827,076,000","-283,254,000","-588,171,000","1,118,649,000"
46575,"Long-lived assets","Impairment of the pDNA production line",561218,12/31/24,04/10/25,4,"KPMG LLP",254,"KPMG AG Wirtschaftsprüfungsgesellschaft",1021,Stuttgart,2M,GERMANY,Foreign,20-F,2025-04-11,,"CureVac N.V.",1809122,"=""CVAC""","FRIEDRICH-MIESCHER-STRASSE 15",,TUBINGEN,2M,GERMANY,Foreign,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,3,12/31/24,"764,993,472",12/31/24,"554,183,000","167,945,000","695,294,000","831,333,000"
46026,"Research and development expenses","External Research and Development Costs",559679,12/31/24,03/31/25,1,"PricewaterhouseCoopers LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2025-03-31,Yes,"CURIS INC",1108205,"=""CRIS""","128 SPRING STREET","BUILDING C, SUITE 500",LEXINGTON,MA,MASSACHUSETTS,"US New England",,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,4,01/02/25,"35,899,896",12/31/24,"10,908,000","-43,389,000","-14,980,000","41,265,000"
41220,"Revenue from customer contracts","Revenue – Over-Time Basis – Refer to Note 2 to the financial statements",551209,12/31/24,02/13/25,3,"Deloitte & Touche LLP",,,,Morristown,NJ,"NEW JERSEY","US Mid Atlantic",10-K,2025-02-13,,"CURTISS WRIGHT CORP",26324,"=""CW""","130 HARBOUR PLACE DRIVE","SUITE 300",DAVIDSON,NC,"NORTH CAROLINA","US Southeast",,,"=""3590""","Misc Industrial & Commercial Machinery & Equipment",336413,"Other Aircraft Parts and Auxiliary Equipment Manufacturing",34,355,12/31/24,"13,361,084,416",12/31/24,"3,121,189,000","404,978,000","177,250,000","4,985,704,000"
42270,Goodwill,"Goodwill impairment assessment for the Americas reporting unit",552430,12/31/24,02/20/25,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2025-02-21,,"Cushman & Wakefield plc",1628369,"=""CWK""","125 OLD BROAD STREET",,LONDON,X0,"UNITED KINGDOM",Foreign,,,"=""6500""","Real Estate",531312,"Nonresidential Property Managers",34,13,12/31/24,"3,004,435,712",12/31/24,"9,446,500,000","131,300,000","-933,500,000","7,549,200,000"
44228,Goodwill,"Valuation of Goodwill of the Equipment Rental Solutions and Aftermarket Parts and Services Reporting Units",555278,12/31/24,03/04/25,2,"Ernst & Young LLP",,,,"Kansas City",MO,MISSOURI,"US Southeast",10-K,2025-03-04,,"Custom Truck One Source, Inc.",1709682,"=""CTOS""","7701 INDEPENDENCE AVENUE",,"KANSAS CITY",MO,MISSOURI,"US Southeast",,,"=""7359""","Equipment Rental and Leasing, NEC",532490,"Other Commercial and Industrial Machinery and Equipment Rental and Leasing",34,5,01/02/25,"1,129,813,120",12/31/24,"1,802,280,000","-28,655,000","-95,890,000","3,501,967,000"
43705,"Allowance for credit losses","Allowance for Credit Losses – Refer to Notes 2 and 7 to the consolidated financial statements",554458,12/31/24,02/28/25,3,"Deloitte & Touche LLP",,,,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2025-02-28,,"Customers Bancorp, Inc.",1488813,"=""CUBI""","701 READING AVENUE",,"WEST READING",PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,20,01/02/25,"626,982,016",12/31/24,"641,387,000","181,469,000","1,833,054,000","22,308,241,000"
43836,"Allowance for credit losses","Assessment of the allowance for credit losses for loans evaluated on a collective basis using the Commercial Real Estate methodology",554607,12/31/24,02/28/25,4,"KPMG LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2025-02-28,,"CVB FINANCIAL CORP",354647,"=""CVBF""","701 N HAVEN AVE STE 300",,ONTARIO,CA,CALIFORNIA,"US West",,,"=""6022""","State Commercial Banks",522110,"Commercial Banking",34,21,01/02/25,"2,910,881,536",12/31/24,"504,821,000","200,716,000","1,410,527,000","15,153,655,000"
40939,Goodwill,"Valuation of goodwill for the Government reporting unit",550862,12/31/24,02/12/25,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2025-02-12,,"CVS HEALTH Corp",64803,"=""CVS""","ONE CVS DR.",,WOONSOCKET,RI,"RHODE ISLAND","US New England",,,"=""5912""","Drug Stores and Proprietary Stores",446110,"Pharmacies and Drug Stores",34,45,12/31/24,"56,561,401,856",12/31/24,"372,809,000,000","4,614,000,000","-43,035,000,000","253,215,000,000"
40940,"Insurance contract liabilities","Valuation of health care costs payable",550862,12/31/24,02/12/25,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2025-02-12,,"CVS HEALTH Corp",64803,"=""CVS""","ONE CVS DR.",,WOONSOCKET,RI,"RHODE ISLAND","US New England",,,"=""5912""","Drug Stores and Proprietary Stores",446110,"Pharmacies and Drug Stores",34,45,12/31/24,"56,561,401,856",12/31/24,"372,809,000,000","4,614,000,000","-43,035,000,000","253,215,000,000"
44709,"Revenue from customer contracts","Revenue recognition",557154,12/31/24,03/12/25,2,"Ernst & Young LLP",222,"Kost Forer Gabbay & Kasierer",1281,"Tel Aviv",L3,ISRAEL,Foreign,20-F,2025-03-12,,"CyberArk Software Ltd.",1598110,"=""CYBR""","9 HAPSAGOT ST.","PARK OFER B, P.O. BOX 3143",PETACH-TIKVA,L3,ISRAEL,Foreign,,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,336,01/02/25,"14,183,426,048",12/31/24,"1,000,742,000","-93,461,000","517,704,000","3,348,395,000"
44710,"Business combinations","Business combinations",557154,12/31/24,03/12/25,2,"Ernst & Young LLP",222,"Kost Forer Gabbay & Kasierer",1281,"Tel Aviv",L3,ISRAEL,Foreign,20-F,2025-03-12,,"CyberArk Software Ltd.",1598110,"=""CYBR""","9 HAPSAGOT ST.","PARK OFER B, P.O. BOX 3143",PETACH-TIKVA,L3,ISRAEL,Foreign,,,"=""7372""","Prepackaged Software",511210,"Software Publishers",34,336,01/02/25,"14,183,426,048",12/31/24,"1,000,742,000","-93,461,000","517,704,000","3,348,395,000"
48782,"Other investments","Assessment of indicators of impairment of investment in Tisento Therapeutics Holdings Inc.",575394,12/31/24,03/04/25,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K/A,2025-11-12,Yes,"Cyclerion Therapeutics, Inc.",1755237,"=""CYCN""","301 BINNEY STREET",,CAMBRIDGE,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,3,01/02/25,"8,916,216",12/31/24,"2,000,000","-3,057,000",,"9,575,000"
